dataset,partition,num_clients,seed,round,client_id,global_l1o_rob,l1o_rob_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_priv,l1o_priv_contribution,l1o_priv_abs_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,l1o_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,l1o_loss_contribution,l1o_acc_contribution,global_l1o_loss,global_l1o_acc,acc_contribution
adult,noniid,20,42,3,0,0.987905619817791,0.0022980857815538,0.5384428519373254,0.1269676388776687,0.894690592210631,0.0618757433596357,0.8082417966429429,-0.0060600589406982,,0.9519708878579916,0.0415063826573878,0.0415063826573878,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0334135890007019,-0.0100317330330638,0.3467195332050323,0.8427679394001433,-0.0100317330330638
adult,noniid,20,42,3,1,0.987905619817791,0.0009345890060395,0.5384428519373254,0.1032943965941352,0.894690592210631,0.0455267004381212,0.8082417966429429,-0.0270853475288004,,0.9519708878579916,0.0319253649434407,0.0319253649434407,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0284786522388458,-0.0088033575596274,0.3467195332050323,0.8427679394001433,-0.0088033575596274
adult,noniid,20,42,3,2,0.987905619817791,0.0012191626573856,0.5384428519373254,0.1068512603457338,0.894690592210631,0.0453665885725415,0.8082417966429429,-0.0293800743165322,,0.9519708878579916,0.0315797655398557,0.0315797655398557,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0292787849903106,-0.0094175452963456,0.3467195332050323,0.8427679394001433,-0.0094175452963456
adult,noniid,20,42,3,3,0.987905619817791,0.0067294503019756,0.5384428519373254,0.1625282543602593,0.894690592210631,0.0876977171177405,0.8082417966429429,-0.0170968794045358,,0.9519708878579916,0.0576356012383993,0.0576356012383993,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0356672406196594,-0.0106459207697819,0.3467195332050323,0.8427679394001433,-0.0106459207697819
adult,noniid,20,42,3,4,0.987905619817791,0.0023318661070734,0.5384428519373254,0.1287189623815031,0.894690592210631,0.0591025982841982,0.8082417966429429,-0.0284715022889026,,0.9519708878579916,0.0331924836286726,0.0331924836286726,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0336229503154754,-0.0099293684102774,0.3467195332050323,0.8427679394001433,-0.0099293684102774
adult,noniid,20,42,3,5,0.987905619817791,0.0008956904493807,0.5384428519373254,0.1050774441913547,0.894690592210631,0.0459954542790096,0.8082417966429429,0.0031829141865369,,0.9519708878579916,0.0351639261640186,0.0351639261640186,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0277405679225921,-0.0082915344456956,0.3467195332050323,0.8427679394001433,-0.0082915344456956
adult,noniid,20,42,3,6,0.987905619817791,0.0018640597809397,0.5384428519373254,0.1237472102036238,0.894690592210631,0.0540713889976155,0.8082417966429429,-0.0042283544362775,,0.9519708878579916,0.0341065330510215,0.0341065330510215,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0319413542747497,-0.0098270037874911,0.3467195332050323,0.8427679394001433,-0.0098270037874911
adult,noniid,20,42,3,7,0.987905619817791,0.0009786057938376,0.5384428519373254,0.1025731560604171,0.894690592210631,0.0458422914669404,0.8082417966429429,-0.0200846835723187,,0.9519708878579916,0.0339749644445381,0.0339749644445381,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0287707448005676,-0.0088033575596274,0.3467195332050323,0.8427679394001433,-0.0088033575596274
adult,noniid,20,42,3,8,0.987905619817791,0.0014904289077695,0.5384428519373254,0.1131665424707228,0.894690592210631,0.0505810732364058,0.8082417966429429,-0.0300090857202761,,0.9519708878579916,0.0382332079874571,0.0382332079874571,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0293185710906982,-0.0093151806735592,0.3467195332050323,0.8427679394001433,-0.0093151806735592
adult,noniid,20,42,3,9,0.987905619817791,0.0009591565155082,0.5384428519373254,0.1012508817486008,0.894690592210631,0.0433870537714924,0.8082417966429429,-0.0178365502219011,,0.9519708878579916,0.0288829154106043,0.0288829154106043,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0284898579120636,-0.0088033575596274,0.3467195332050323,0.8427679394001433,-0.0088033575596274
adult,noniid,20,42,3,10,0.987905619817791,0.001763742450609,0.5384428519373254,0.1278357005094397,0.894690592210631,0.0581882541141232,0.8082417966429429,-0.0223036960244149,,0.9519708878579916,0.0345944657695346,0.0345944657695346,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0333951115608215,-0.0103388269014229,0.3467195332050323,0.8427679394001433,-0.0103388269014229
adult,noniid,20,42,3,11,0.987905619817791,0.0017872863138499,0.5384428519373254,0.1213459615543263,0.894690592210631,0.0569884314804414,0.8082417966429429,-0.0403091474565806,,0.9519708878579916,0.0408420920018925,0.0408420920018925,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0317813158035278,-0.0098270037874911,0.3467195332050323,0.8427679394001433,-0.0098270037874911
adult,noniid,20,42,3,12,0.987905619817791,0.0020861910123861,0.5384428519373254,0.1192934045562587,0.894690592210631,0.0543846636752645,0.8082417966429429,-0.0217736956749641,,0.9519708878579916,0.0360625901946737,0.0360625901946737,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0320722460746765,-0.0093151806735592,0.3467195332050323,0.8427679394001433,-0.0093151806735592
adult,noniid,20,42,3,13,0.987905619817791,0.0017709079742042,0.5384428519373254,0.1156434291379026,0.894690592210631,0.0494973517960702,0.8082417966429429,-0.0204108376335192,,0.9519708878579916,0.034976803518592,0.034976803518592,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0305006802082061,-0.0084962636912683,0.3467195332050323,0.8427679394001433,-0.0084962636912683
adult,noniid,20,42,3,14,0.987905619817791,0.0019797318046883,0.5384428519373254,0.1233168015171574,0.894690592210631,0.0537534816176261,0.8082417966429429,0.0026674742862469,,0.9519708878579916,0.0310251817297688,0.0310251817297688,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0324087738990783,-0.0099293684102774,0.3467195332050323,0.8427679394001433,-0.0099293684102774
adult,noniid,20,42,3,15,0.987905619817791,0.0012734159074624,0.5384428519373254,0.106523611461421,0.894690592210631,0.0490610268715644,0.8082417966429429,-0.026322379992778,,0.9519708878579916,0.0362886146285166,0.0362886146285166,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0289543569087982,-0.0090080868052001,0.3467195332050323,0.8427679394001433,-0.0090080868052001
adult,noniid,20,42,3,16,0.987905619817791,0.0064704678063262,0.5384428519373254,0.1664111896681961,0.894690592210631,0.0841703397378079,0.8082417966429429,-0.0481339328355598,,0.9519708878579916,0.0527099865844856,0.0527099865844856,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0361771285533905,-0.0107482853925683,0.3467195332050323,0.8427679394001433,-0.0107482853925683
adult,noniid,20,42,3,17,0.987905619817791,0.0034691370662299,0.5384428519373254,0.147190749077436,0.894690592210631,0.0684246826598896,0.8082417966429429,0.0038119255902806,,0.9519708878579916,0.040521684059122,0.040521684059122,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.035601258277893,-0.0091104514279864,0.3467195332050323,0.8427679394001433,-0.0091104514279864
adult,noniid,20,42,3,18,0.987905619817791,0.0014658613983007,0.5384428519373254,0.1083430803301611,0.894690592210631,0.047817193565649,0.8082417966429429,-0.0276677654952299,,0.9519708878579916,0.0326866107560664,0.0326866107560664,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0297378003597259,-0.0088033575596274,0.3467195332050323,0.8427679394001433,-0.0088033575596274
adult,noniid,20,42,3,19,0.987905619817791,-0.0005384379158562,0.5384428519373254,0.0485164434441417,0.894690592210631,0.0201850622767556,0.8082417966429429,0.0096564898833999,,0.9519708878579916,0.0164114485525979,0.0164114485525979,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0145982503890991,-0.0057324188760364,0.3467195332050323,0.8427679394001433,-0.0057324188760364
adult,noniid,20,42,4,0,0.9882946053843792,0.0030791278534139,0.5541015388343633,0.1259757888943584,0.8910285828279906,0.0572762262952184,0.8697043646402405,-0.0145633612505677,,0.9528458379840804,0.0368424198050314,0.0368424198050314,0.8448152318558706,0.8444444444444444,0.4360390990225244,0.5751121076233184,0.340529054403305,-0.0306678116321563,-0.0083938990684819,0.340529054403305,0.8448152318558706,-0.0083938990684819
adult,noniid,20,42,4,1,0.9882946053843792,0.0026543146688504,0.5541015388343633,0.1044612510645791,0.8910285828279906,0.0403029503695762,0.8697043646402405,-0.0164853405397849,,0.9528458379840804,0.0235833288347538,0.0235833288347538,0.8448152318558706,0.8444444444444444,0.4360390990225244,0.5751121076233184,0.340529054403305,-0.0263816118240356,-0.0089057221824138,0.340529054403305,0.8448152318558706,-0.0089057221824138
adult,noniid,20,42,4,2,0.9882946053843792,0.0027423482444467,0.5541015388343633,0.1061111369147472,0.8910285828279906,0.0415282528661299,0.8697043646402405,0.0258884786077882,,0.9528458379840804,0.0233866493644463,0.0233866493644463,0.8448152318558706,0.8444444444444444,0.4360390990225244,0.5751121076233184,0.340529054403305,-0.0268798172473907,-0.0084962636912683,0.340529054403305,0.8448152318558706,-0.0084962636912683
