dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,gtg_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
adult,iid,20,42,1,17,0.9819735899273212,0.0,0.8453919555501872,0.0,0.7809087776300891,0.0,0.8639471630420856,0.0,,0.8440760549471056,0.0,0.0,0.8473743474255298,0.6846413095811267,0.6297608503100088,0.6560553633217993,0.3212402164936065,0.0,0.0,0.3212402164936065,0.8473743474255298,0.0
adult,iid,20,42,1,18,0.9819735899273212,0.0,0.8453919555501872,0.0,0.7809087776300891,0.0,0.8639471630420856,0.0,,0.8440760549471056,0.0,0.0,0.8473743474255298,0.6846413095811267,0.6297608503100088,0.6560553633217993,0.3212402164936065,-0.023842804133892,0.0156876318197896,0.3212402164936065,0.8473743474255298,0.0156876318197896
adult,iid,20,42,1,19,0.9819735899273212,0.0,0.8453919555501872,0.0,0.7809087776300891,0.0,0.8639471630420856,0.0,,0.8440760549471056,0.0,0.0,0.8473743474255298,0.6846413095811267,0.6297608503100088,0.6560553633217993,0.3212402164936065,0.0,0.0156764831975059,0.3212402164936065,0.8473743474255298,0.0156764831975059
adult,iid,20,42,2,0,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0007961042949271,0.307836502790451,0.8547446002661481,0.0007961042949271
adult,iid,20,42,2,1,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0151636670740386,0.7989318454495684,0.0,,0.8925241409413942,0.0135931288238911,0.0135931288238911,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0001661231592647,0.307836502790451,0.8547446002661481,0.0001661231592647
adult,iid,20,42,2,2,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-0.0012711191893647,0.0004170627202667,0.307836502790451,0.8547446002661481,0.0004170627202667
adult,iid,20,42,2,3,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0,0.307836502790451,0.8547446002661481,0.0
adult,iid,20,42,2,4,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0033614137981559,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,-0.000360323472208,0.307836502790451,0.8547446002661481,-0.000360323472208
adult,iid,20,42,2,5,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0,0.307836502790451,0.8547446002661481,0.0
adult,iid,20,42,2,6,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-0.0022795525231586,0.0008803357559627,0.307836502790451,0.8547446002661481,0.0008803357559627
adult,iid,20,42,2,7,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0003895705072898,0.307836502790451,0.8547446002661481,0.0003895705072898
adult,iid,20,42,2,8,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0009107526724478,0.307836502790451,0.8547446002661481,0.0009107526724478
adult,iid,20,42,2,9,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0006446046532032,0.307836502790451,0.8547446002661481,0.0006446046532032
adult,iid,20,42,2,10,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0,0.307836502790451,0.8547446002661481,0.0
adult,iid,20,42,2,11,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-0.0011705941652535,0.0,0.307836502790451,0.8547446002661481,0.0
adult,iid,20,42,2,12,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0,0.307836502790451,0.8547446002661481,0.0
adult,iid,20,42,2,13,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0,0.307836502790451,0.8547446002661481,0.0
adult,iid,20,42,2,14,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0,0.307836502790451,0.8547446002661481,0.0
adult,iid,20,42,2,15,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0,0.307836502790451,0.8547446002661481,0.0
adult,iid,20,42,2,16,0.98304739482035,0.0016147152221787,0.8715827338129496,0.01010530367748,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0009487738180541,0.307836502790451,0.8547446002661481,0.0009487738180541
adult,iid,20,42,2,17,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0,0.307836502790451,0.8547446002661481,0.0
adult,iid,20,42,2,18,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0111154448266288,0.0111154448266288,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0,0.0008434844917596,0.307836502790451,0.8547446002661481,0.0008434844917596
adult,iid,20,42,2,19,0.98304739482035,0.0,0.8715827338129496,0.0,0.8061098100442363,0.0,0.7989318454495684,0.0,,0.8925241409413942,0.0,0.0,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-0.0008961699039639,0.0,0.307836502790451,0.8547446002661481,0.0
adult,iid,20,42,3,0,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-0.0010867178440093,0.00045017169339,0.3023924529552459,0.8577131743269526,0.00045017169339
adult,iid,20,42,3,1,0.9837291432081072,0.0,0.8833572110792741,0.0109076885725191,0.8117923075300124,0.0159383105102595,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,9.129937957314884e-05,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,2,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-0.0008379901857937,0.0,0.3023924529552459,0.8577131743269526,0.0
