dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
imdb,noniid,20,42,5,10,0.7230719999999999,0.0660064666666666,0.7881895332390382,0.1178887438934298,0.9387111111111112,0.0,,0.5378,0.8258426966292135,0.115611482500983,0.2028285615729562,0.6799123287200928,0.0,0.0,0.6799123287200928,0.5378,0.0
imdb,noniid,20,42,5,11,0.7230719999999999,0.0,0.7881895332390382,0.0,0.9387111111111112,0.0,,0.5378,0.8258426966292135,0.115611482500983,0.2028285615729562,0.6799123287200928,0.0,0.0,0.6799123287200928,0.5378,0.0
imdb,noniid,20,42,5,12,0.7230719999999999,0.0,0.7881895332390382,0.0,0.9387111111111112,0.0,,0.5378,0.8258426966292135,0.115611482500983,0.2028285615729562,0.6799123287200928,0.0,0.0,0.6799123287200928,0.5378,0.0
imdb,noniid,20,42,5,13,0.7230719999999999,0.0,0.7881895332390382,0.0,0.9387111111111112,0.0,,0.5378,0.8258426966292135,0.115611482500983,0.2028285615729562,0.6799123287200928,0.0,0.0088183050847457,0.6799123287200928,0.5378,0.0088183050847457
imdb,noniid,20,42,5,14,0.7230719999999999,0.0,0.7881895332390382,0.0,0.9387111111111112,0.0,,0.5378,0.8258426966292135,0.115611482500983,0.2028285615729562,0.6799123287200928,0.0,0.0,0.6799123287200928,0.5378,0.0
imdb,noniid,20,42,5,15,0.7230719999999999,0.0,0.7881895332390382,0.0,0.9387111111111112,0.0,,0.5378,0.8258426966292135,0.115611482500983,0.2028285615729562,0.6799123287200928,0.0,0.0,0.6799123287200928,0.5378,0.0
imdb,noniid,20,42,5,16,0.7230719999999999,0.0,0.7881895332390382,0.0,0.9387111111111112,-0.0027477777777777,,0.5378,0.8258426966292135,0.115611482500983,0.2028285615729562,0.6799123287200928,0.0,0.0,0.6799123287200928,0.5378,0.0
imdb,noniid,20,42,5,17,0.7230719999999999,0.0,0.7881895332390382,0.0,0.9387111111111112,0.0,,0.5378,0.8258426966292135,0.115611482500983,0.2028285615729562,0.6799123287200928,0.0,0.0,0.6799123287200928,0.5378,0.0
imdb,noniid,20,42,5,18,0.7230719999999999,0.0,0.7881895332390382,0.0,0.9387111111111112,0.0,,0.5378,0.8258426966292135,0.115611482500983,0.2028285615729562,0.6799123287200928,0.0,0.0,0.6799123287200928,0.5378,0.0
imdb,noniid,20,42,5,19,0.7230719999999999,0.0,0.7881895332390382,0.0,0.9387111111111112,0.0,,0.5378,0.8258426966292135,0.115611482500983,0.2028285615729562,0.6799123287200928,0.0,0.0,0.6799123287200928,0.5378,0.0
imdb,noniid,20,42,6,0,0.739574,0.0,0.8136908962597036,0.0,0.8884555555555553,0.0,,0.569,0.8099041533546326,0.1993708218639402,0.3199747554433575,0.6708791255950928,0.0,0.0,0.6708791255950928,0.569,0.0
imdb,noniid,20,42,6,1,0.739574,0.0,0.8136908962597036,0.0,0.8884555555555553,0.0,,0.569,0.8099041533546326,0.1993708218639402,0.3199747554433575,0.6708791255950928,0.0,0.0,0.6708791255950928,0.569,0.0
imdb,noniid,20,42,6,2,0.739574,0.0,0.8136908962597036,0.0,0.8884555555555553,0.0111348148148148,,0.569,0.8099041533546326,0.1993708218639402,0.3199747554433575,0.6708791255950928,0.0,0.0,0.6708791255950928,0.569,0.0
imdb,noniid,20,42,6,3,0.739574,0.0,0.8136908962597036,0.0,0.8884555555555553,0.0,,0.569,0.8099041533546326,0.1993708218639402,0.3199747554433575,0.6708791255950928,0.0,0.0,0.6708791255950928,0.569,0.0
imdb,noniid,20,42,6,4,0.739574,0.0,0.8136908962597036,0.0,0.8884555555555553,0.0090374074074074,,0.569,0.8099041533546326,0.1993708218639402,0.3199747554433575,0.6708791255950928,0.0,0.0,0.6708791255950928,0.569,0.0
imdb,noniid,20,42,6,5,0.739574,0.0,0.8136908962597036,0.0,0.8884555555555553,0.0,,0.569,0.8099041533546326,0.1993708218639402,0.3199747554433575,0.6708791255950928,0.0,0.0,0.6708791255950928,0.569,0.0
imdb,noniid,20,42,6,6,0.739574,0.0,0.8136908962597036,0.0,0.8884555555555553,0.0,,0.569,0.8099041533546326,0.1993708218639402,0.3199747554433575,0.6708791255950928,0.0,0.0,0.6708791255950928,0.569,0.0
imdb,noniid,20,42,6,7,0.739574,0.0,0.8136908962597036,0.0,0.8884555555555553,0.0,,0.569,0.8099041533546326,0.1993708218639402,0.3199747554433575,0.6708791255950928,0.0,0.0,0.6708791255950928,0.569,0.0
