dataset,partition,num_clients,seed,round,client_id,global_l1o_rob,l1o_rob_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_priv,l1o_priv_contribution,l1o_priv_abs_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,l1o_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,loss_contribution,acc_contribution,global_l1o_loss,global_l1o_acc
cifar,iid,20,42,9,19,0.3508319854736328,0.0080040097236633,0.066546762589928,0.0045761874673244,0.9793497265309782,0.000212947189097,0.5825999999999998,-0.0086000000000003,,0.9411040151051312,0.0009826367553403,0.0009826367553403,0.436,0.6372444117910272,0.4372782150081614,0.4447747658791499,1.5668822526931765,-0.0049407482147216,-0.0038,1.5668822526931765,0.436
cifar,iid,20,42,10,0,0.3193960189819336,-0.0041679739952087,0.0531262770739681,-0.0023617747688832,0.9887474222182372,-0.0035976867210615,0.628311111111111,-0.0770222222222223,,0.9408910930908224,-0.0045623711141559,0.0045623711141559,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,-0.0160406827926635,-0.0067999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,1,0.3193960189819336,-0.0028939843177795,0.0531262770739681,-0.0048565730689473,0.9887474222182372,0.0014906303236797,0.628311111111111,-0.0175777777777779,,0.9408910930908224,-0.0021288715703088,0.0021288715703088,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.001284122467041,0.0024,1.4402910470962524,0.4788
cifar,iid,20,42,10,2,0.3193960189819336,-0.0051620006561279,0.0531262770739681,-0.000423418666397,0.9887474222182372,-0.0008293732627991,0.628311111111111,-0.0039777777777778,,0.9408910930908224,-0.0029211410099556,0.0029211410099556,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,-0.0142815113067626,-0.005,1.4402910470962524,0.4788
cifar,iid,20,42,10,3,0.3193960189819336,0.000294029712677,0.0531262770739681,0.000625243589057,0.9887474222182372,-0.0004258943781941,0.628311111111111,0.0171999999999998,,0.9408910930908224,-0.0034095351060567,0.0034095351060567,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.0189361572265625,0.0045999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,4,0.3193960189819336,-0.007095992565155,0.0531262770739681,-0.0017692575429921,0.9887474222182372,0.0017035775127769,0.628311111111111,0.0138888888888888,,0.9408910930908224,7.183171334612659e-05,7.183171334612659e-05,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,-0.002948522567749,-0.0008,1.4402910470962524,0.4788
cifar,iid,20,42,10,5,0.3193960189819336,0.0081440210342407,0.0531262770739681,-0.0011594372117461,0.9887474222182372,-0.0011600017932393,0.628311111111111,0.0167333333333332,,0.9408910930908224,0.0005489811983112,0.0005489811983112,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,-0.0091810226440429,-0.0051999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,6,0.3193960189819336,0.0045520067214965,0.0531262770739681,-0.0007073281462602,0.9887474222182372,0.0030765264951134,0.628311111111111,-0.0534222222222224,,0.9408910930908224,-0.0027041873895324,0.0027041873895324,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.0141828060150146,0.002,1.4402910470962524,0.4788
cifar,iid,20,42,10,7,0.3193960189819336,0.0017560124397277,0.0531262770739681,-0.0006371637862468,0.9887474222182372,0.0005211602259482,0.628311111111111,0.0396888888888888,,0.9408910930908224,-0.003596189033677,0.003596189033677,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.0144379138946533,0.0065999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,8,0.3193960189819336,0.0131260156631469,0.0531262770739681,-0.0013760925942782,0.9887474222182372,-0.0001905316955078,0.628311111111111,0.0391555555555556,,0.9408910930908224,-0.004649256550318,0.004649256550318,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,-0.0445870161056518,-0.0167999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,9,0.3193960189819336,0.0065900087356567,0.0531262770739681,0.0011410130543201,0.9887474222182372,-0.0011600017932393,0.628311111111111,0.0659555555555555,,0.9408910930908224,-0.0002811683968442,0.0002811683968442,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.0008556842803955,0.0004,1.4402910470962524,0.4788
cifar,iid,20,42,10,10,0.3193960189819336,-0.0045579671859741,0.0531262770739681,0.000127098766655,0.9887474222182372,0.0026506321169192,0.628311111111111,0.0006444444444442,,0.9408910930908224,-0.0010091735149373,0.0010091735149373,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.0018409490585327,-0.0018,1.4402910470962524,0.4788
cifar,iid,20,42,10,11,0.3193960189819336,-0.0065659880638122,0.0531262770739681,-0.0027029511690532,0.9887474222182372,-0.0020117905496278,0.628311111111111,-0.0164666666666668,,0.9408910930908224,-0.0037409997101222,0.0037409997101222,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,-0.0003535747528076,0.0025999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,12,0.3193960189819336,-0.0151739716529846,0.0531262770739681,-0.0053821695679766,0.9887474222182372,-0.0004258943781941,0.628311111111111,-0.049888888888889,,0.9408910930908224,0.0004349638519977,0.0004349638519977,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,-0.0032107830047607,0.0005999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,13,0.3193960189819336,-0.0121259689331054,0.0531262770739681,-6.959921469174013e-05,0.9887474222182372,0.0005211602259482,0.628311111111111,0.0096222222222221,,0.9408910930908224,0.0024929457912733,0.0024929457912733,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.0068241357803344,0.0028,1.4402910470962524,0.4788
cifar,iid,20,42,10,14,0.3193960189819336,0.0030140280723571,0.0531262770739681,-0.0005927311904947,0.9887474222182372,-0.0056318927642786,0.628311111111111,0.0060666666666664,,0.9408910930908224,0.0007510585258754,0.0007510585258754,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.0162689685821533,0.0051999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,15,0.3193960189819336,-0.003845989704132,0.0531262770739681,-0.002384257772061,0.9887474222182372,0.0007565229086344,0.628311111111111,-0.0082222222222223,,0.9408910930908224,0.0012320530165963,0.0012320530165963,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,-0.0163416862487792,-0.0055999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,16,0.3193960189819336,0.0026519894599914,0.0531262770739681,0.0025089931233508,0.9887474222182372,-0.0007565229086343,0.628311111111111,-0.0803777777777776,,0.9408910930908224,-0.0030687334406132,0.0030687334406132,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.0136710405349731,0.0045999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,17,0.3193960189819336,-0.0036219954490661,0.0531262770739681,-0.0045822317718616,0.9887474222182372,-0.0005435757195373,0.628311111111111,0.0287555555555556,,0.9408910930908224,-0.0015989179403868,0.0015989179403868,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.0466315746307373,0.0164,1.4402910470962524,0.4788
cifar,iid,20,42,10,18,0.3193960189819336,0.0093460083007812,0.0531262770739681,-0.00075127394644,0.9887474222182372,0.0029588451537703,0.628311111111111,-0.0607999999999999,,0.9408910930908224,-0.0020201555551921,0.0020201555551921,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,0.0112079381942749,-0.0021999999999999,1.4402910470962524,0.4788
cifar,iid,20,42,10,19,0.3193960189819336,0.0067540407180786,0.0531262770739681,-0.000121000053906,0.9887474222182372,0.0,0.628311111111111,0.0024666666666668,,0.9408910930908224,-0.0017154699938436,0.0017154699938436,0.4788,0.6407457958984434,0.4808161635183148,0.4896271204486922,1.4402910470962524,-0.0116424560546875,-0.0065999999999999,1.4402910470962524,0.4788
cifar,iid,4,42,1,0,0.6022199988365173,-0.0912539958953857,0.1619718309859155,-0.0293033367993194,1.0,0.0,0.8060444444444443,-0.0023777777777778,,0.964031144327047,-0.015089252361599,0.015089252361599,0.1704,0.2754686654953783,0.1699667630536119,0.0973758145201708,3.042136907577514,-0.1343271732330322,-0.0082,3.042136907577514,0.1704
cifar,iid,4,42,1,1,0.6022199988365173,-0.0573999881744384,0.1619718309859155,-0.052960295710917,1.0,0.0,0.8060444444444443,0.0084444444444442,,0.964031144327047,-0.0022339892410182,0.0022339892410182,0.1704,0.2754686654953783,0.1699667630536119,0.0973758145201708,3.042136907577514,0.0119435787200927,-0.0064,3.042136907577514,0.1704
cifar,iid,4,42,1,2,0.6022199988365173,0.1954460144042968,0.1619718309859155,-0.0385423078315652,1.0,0.0,0.8060444444444443,0.0154111111111108,,0.964031144327047,-0.0169352491300583,0.0169352491300583,0.1704,0.2754686654953783,0.1699667630536119,0.0973758145201708,3.042136907577514,0.0710117816925048,0.0148,3.042136907577514,0.1704
cifar,iid,4,42,1,3,0.6022199988365173,0.1275920271873474,0.1619718309859155,-0.0204103030091217,1.0,0.0,0.8060444444444443,-0.0057555555555557,,0.964031144327047,-0.010234669559069,0.010234669559069,0.1704,0.2754686654953783,0.1699667630536119,0.0973758145201708,3.042136907577514,-0.0556983947753906,0.0085999999999999,3.042136907577514,0.1704
cifar,iid,4,42,2,0,0.2995179891586303,-0.0182080268859863,0.1920882464815518,0.0005012483935977,0.995685017484085,-0.0021574912579575,0.7589999999999999,0.1474999999999999,,0.9327770819815664,-0.0116401589642078,0.0116401589642078,0.5334,0.606023002285094,0.5354507815595377,0.5334826923959086,1.3254082202911377,-0.0465539693832397,-0.0088,1.3254082202911377,0.5334
cifar,iid,4,42,2,1,0.2995179891586303,-0.0040040016174316,0.1920882464815518,0.0470252639541239,0.995685017484085,0.0103447502914013,0.7589999999999999,0.091711111111111,,0.9327770819815664,-0.0056356037584999,0.0056356037584999,0.5334,0.606023002285094,0.5354507815595377,0.5334826923959086,1.3254082202911377,0.1223931312561035,0.0307999999999999,1.3254082202911377,0.5334
cifar,iid,4,42,2,2,0.2995179891586303,-0.0057399868965148,0.1920882464815518,-0.004798913051522,0.995685017484085,0.0046624226665471,0.7589999999999999,0.0790888888888887,,0.9327770819815664,-0.0091204872076495,0.0091204872076495,0.5334,0.606023002285094,0.5354507815595377,0.5334826923959086,1.3254082202911377,0.0264800786972045,0.0115999999999999,1.3254082202911377,0.5334
cifar,iid,4,42,2,3,0.2995179891586303,-0.0305280089378356,0.1920882464815518,-0.008447536143783,0.995685017484085,0.0131578947368421,0.7589999999999999,0.0578222222222222,,0.9327770819815664,0.0086652526934759,0.0086652526934759,0.5334,0.606023002285094,0.5354507815595377,0.5334826923959086,1.3254082202911377,-0.0039318799972534,-0.0024,1.3254082202911377,0.5334
cifar,iid,4,42,3,0,0.3270760178565979,-0.0206759572029113,0.1350799591697856,0.0146868387766652,0.9754774500134492,-0.0224603245763471,0.5938666666666668,-0.1148444444444443,,0.9426632538568168,0.009894751167828,0.009894751167828,0.6028,0.6450827336829922,0.6043092199974733,0.603224351920231,1.131746768951416,-0.0281842947006225,-0.0081999999999999,1.131746768951416,0.6028
cifar,iid,4,42,3,1,0.3270760178565979,-0.011817991733551,0.1350799591697856,0.0297993215078793,0.9754774500134492,0.0097283242176993,0.5938666666666668,-0.0922666666666665,,0.9426632538568168,0.0119701299261758,0.0119701299261758,0.6028,0.6450827336829922,0.6043092199974733,0.603224351920231,1.131746768951416,0.0652762651443481,0.0106,1.131746768951416,0.6028
cifar,iid,4,42,3,2,0.3270760178565979,-0.020855963230133,0.1350799591697856,0.0064929631654268,0.9754774500134492,-0.0020790370303953,0.5938666666666668,-0.0510666666666665,,0.9426632538568168,0.0035087350081702,0.0035087350081702,0.6028,0.6450827336829922,0.6043092199974733,0.603224351920231,1.131746768951416,0.0560424327850341,0.0213999999999999,1.131746768951416,0.6028
cifar,iid,4,42,3,3,0.3270760178565979,-0.0215259790420532,0.1350799591697856,-0.004834813557487,0.9754774500134492,-0.0187449565139423,0.5938666666666668,0.0021333333333333,,0.9426632538568168,0.0006500424110299,0.0006500424110299,0.6028,0.6450827336829922,0.6043092199974733,0.603224351920231,1.131746768951416,0.0603989362716674,0.0163999999999999,1.131746768951416,0.6028
cifar,iid,4,42,4,0,0.3363999724388122,-0.0507840514183044,0.0890520268113629,0.0025104012766475,0.9737738725006724,-0.0177810902896081,0.5003333333333333,-0.1566222222222222,,0.9333263499878433,-0.0006381374138395,0.0006381374138395,0.633,0.6709668483054789,0.6340633558886923,0.6357475221219125,1.0661805868148804,-0.0286923646926879,-0.002,1.0661805868148804,0.633
cifar,iid,4,42,4,1,0.3363999724388122,-0.0421340465545654,0.0890520268113629,0.0100437623485529,0.9737738725006724,0.0038106339101587,0.5003333333333333,-0.012911111111111,,0.9333263499878433,0.0068015605114363,0.0068015605114363,0.633,0.6709668483054789,0.6340633558886923,0.6357475221219125,1.0661805868148804,0.0700868368148803,0.0292,1.0661805868148804,0.633
cifar,iid,4,42,4,2,0.3363999724388122,0.0087319612503051,0.0890520268113629,0.0096174929843686,0.9737738725006724,0.0066069667354075,0.5003333333333333,-0.0361666666666666,,0.9333263499878433,0.0082513613956886,0.0082513613956886,0.633,0.6709668483054789,0.6340633558886923,0.6357475221219125,1.0661805868148804,0.1244482994079589,0.046,1.0661805868148804,0.633
cifar,iid,4,42,4,3,0.3363999724388122,-0.0239660143852233,0.0890520268113629,-0.0077986335340485,0.9737738725006724,-0.018201380794405,0.5003333333333333,-0.1264666666666665,,0.9333263499878433,0.0015845746618822,0.0015845746618822,0.633,0.6709668483054789,0.6340633558886923,0.6357475221219125,1.0661805868148804,0.1005979776382446,0.032,1.0661805868148804,0.633
cifar,iid,4,42,5,0,0.3346800208091736,-0.0248459577560424,0.0642230576441102,0.0059140197432356,0.9657042948085716,-0.0339146418004124,0.5676000000000001,-0.2019777777777778,,0.9388024924207644,-0.0031992187719567,0.0031992187719567,0.6234,0.6759023067299347,0.6238968003023228,0.6237158879296218,1.055408596992493,0.0619117021560668,0.0197999999999999,1.055408596992493,0.6234
cifar,iid,4,42,5,1,0.3346800208091736,-0.0430619716644287,0.0642230576441102,0.0080328754891242,0.9657042948085716,-0.0030765264951134,0.5676000000000001,-0.0146666666666666,,0.9388024924207644,0.0066044872159485,0.0066044872159485,0.6234,0.6759023067299347,0.6238968003023228,0.6237158879296218,1.055408596992493,0.0146346092224121,-0.0044,1.055408596992493,0.6234
cifar,iid,4,42,5,2,0.3346800208091736,0.001736044883728,0.0642230576441102,0.0129494883420924,0.9657042948085716,0.0034351743925401,0.5676000000000001,-0.0354444444444443,,0.9388024924207644,0.0017535379093045,0.0017535379093045,0.6234,0.6759023067299347,0.6238968003023228,0.6237158879296218,1.055408596992493,0.079619288444519,0.0175999999999999,1.055408596992493,0.6234
cifar,iid,4,42,5,3,0.3346800208091736,-0.0351559519767761,0.0642230576441102,-0.0179505672730534,0.9657042948085716,-0.0098460055590424,0.5676000000000001,-0.1019999999999998,,0.9388024924207644,-0.0076598050536326,0.0076598050536326,0.6234,0.6759023067299347,0.6238968003023228,0.6237158879296218,1.055408596992493,0.0276151895523071,0.0001999999999999,1.055408596992493,0.6234
cifar,iid,4,42,6,0,0.3612200021743774,-0.0216839909553527,0.0427244582043343,0.0112921834149629,0.9627454496548014,-0.0367782211064288,0.5346777777777776,-0.119188888888889,,0.9430253499807452,0.0048466537899569,0.0048466537899569,0.6436,0.6869271992745178,0.6443588059582236,0.6463998606300603,1.0271871089935305,0.0482997894287109,0.0235999999999999,1.0271871089935305,0.6436
cifar,iid,4,42,6,1,0.3612200021743774,-0.0466639995574951,0.0427244582043343,0.0010963360951761,0.9627454496548014,-0.0017988433605308,0.5346777777777776,0.0244666666666664,,0.9430253499807452,0.0189349830951218,0.0189349830951218,0.6436,0.6869271992745178,0.6443588059582236,0.6463998606300603,1.0271871089935305,0.0025205612182617,0.0051999999999999,1.0271871089935305,0.6436
cifar,iid,4,42,6,2,0.3612200021743774,0.0065019726753234,0.0427244582043343,0.0074418708145924,0.9627454496548014,0.0028915986730027,0.5346777777777776,-0.0251333333333334,,0.9430253499807452,0.0086569946155956,0.0086569946155956,0.6436,0.6869271992745178,0.6443588059582236,0.6463998606300603,1.0271871089935305,0.0513163805007934,0.0181999999999999,1.0271871089935305,0.6436
cifar,iid,4,42,6,3,0.3612200021743774,-0.0261560082435607,0.0427244582043343,-0.0165729958723656,0.9627454496548014,-0.01516968528647,0.5346777777777776,-0.0656000000000003,,0.9430253499807452,0.010509340188493,0.010509340188493,0.6436,0.6869271992745178,0.6443588059582236,0.6463998606300603,1.0271871089935305,0.0951470136642456,0.0239999999999999,1.0271871089935305,0.6436
cifar,iid,4,42,7,0,0.3849020004272461,-0.0352460145950317,0.0431832202344232,0.008124242514895,0.977466825069488,-0.0187001255267641,0.7153777777777777,0.0281111111111111,,0.9363959078091516,0.0024988388064626,0.0024988388064626,0.6608,0.6941098443356899,0.66265230759334,0.6576514258301142,0.9947692155838012,0.1146841049194336,0.0442,0.9947692155838012,0.6608
cifar,iid,4,42,7,1,0.3849020004272461,-0.0560240149497985,0.0431832202344232,-0.0018359368536994,0.977466825069488,0.0010423204518963,0.7153777777777777,-0.0267777777777777,,0.9363959078091516,0.0065925543222145,0.0065925543222145,0.6608,0.6941098443356899,0.66265230759334,0.6576514258301142,0.9947692155838012,-0.0146596431732177,0.0048,0.9947692155838012,0.6608
cifar,iid,4,42,7,2,0.3849020004272461,0.0286899805068969,0.0431832202344232,0.0102196703136625,0.977466825069488,0.0354781224782569,0.7153777777777777,0.012044444444444,,0.9363959078091516,0.0032609736293154,0.0032609736293154,0.6608,0.6941098443356899,0.66265230759334,0.6576514258301142,0.9947692155838012,0.0338355302810668,0.012,0.9947692155838012,0.6608
cifar,iid,4,42,7,3,0.3849020004272461,0.0227659940719604,0.0431832202344232,0.0012208629372927,0.977466825069488,0.0122836904868645,0.7153777777777777,0.0339,,0.9363959078091516,-0.003209071339095,0.003209071339095,0.6608,0.6941098443356899,0.66265230759334,0.6576514258301142,0.9947692155838012,0.1279315948486328,0.0318,0.9947692155838012,0.6608
cifar,iid,4,42,8,0,0.3802319765090942,-0.0333520174026489,0.0362565850635264,0.0014323039133666,0.960167667892047,-0.0269826504079619,0.6609333333333334,0.0043777777777778,,0.9323920744534252,0.008346917503554,0.008346917503554,0.6442,0.685936376434789,0.6460252735044072,0.645373431337451,1.0455100536346436,0.0349729061126709,0.0021999999999999,1.0455100536346436,0.6442
cifar,iid,4,42,8,1,0.3802319765090942,-0.0449640154838562,0.0362565850635264,-0.0034007753425648,0.960167667892047,-0.0098908365462206,0.6609333333333334,-0.0158555555555555,,0.9323920744534252,0.0028008185573832,0.0028008185573832,0.6442,0.685936376434789,0.6460252735044072,0.645373431337451,1.0455100536346436,-0.0430539846420288,-0.0126,1.0455100536346436,0.6442
cifar,iid,4,42,8,2,0.3802319765090942,0.0312479734420776,0.0362565850635264,0.0123636255222713,0.960167667892047,0.0082376938940195,0.6609333333333334,0.0081888888888888,,0.9323920744534252,0.0147021352657971,0.0147021352657971,0.6442,0.685936376434789,0.6460252735044072,0.645373431337451,1.0455100536346436,0.0268009901046752,0.0041999999999999,1.0455100536346436,0.6442
cifar,iid,4,42,8,3,0.3802319765090942,0.0126279592514038,0.0362565850635264,0.0031588986882051,0.960167667892047,-0.0044718909710391,0.6609333333333334,-0.0897777777777777,,0.9323920744534252,-0.0044182938130962,0.0044182938130962,0.6442,0.685936376434789,0.6460252735044072,0.645373431337451,1.0455100536346436,0.3660478591918945,0.0789999999999999,1.0455100536346436,0.6442
cifar,iid,4,42,9,0,0.3911120295524597,-0.0439899563789367,0.0311027332704995,0.002097208408621,0.9779431543082578,-0.0169461131534116,0.652177777777778,-0.0454555555555553,,0.941574971284584,0.0069910071476398,0.0069910071476398,0.6694,0.6817100851378045,0.6712079432305843,0.6628452809832468,0.9529150128364564,0.1271291375160217,0.0295999999999999,0.9529150128364564,0.6694
cifar,iid,4,42,9,1,0.3911120295524597,-0.045005977153778,0.0311027332704995,-0.0005929878071549,0.9779431543082578,0.0132755760781851,0.652177777777778,-0.0340666666666664,,0.941574971284584,0.0175085518905649,0.0175085518905649,0.6694,0.6817100851378045,0.6712079432305843,0.6628452809832468,0.9529150128364564,-0.0249322056770324,-0.0108,0.9529150128364564,0.6694
cifar,iid,4,42,9,2,0.3911120295524597,0.007468044757843,0.0311027332704995,-0.0051107355986237,0.9779431543082578,0.0074083206312203,0.652177777777778,-0.0297777777777776,,0.941574971284584,-0.00388547946739,0.00388547946739,0.6694,0.6817100851378045,0.6712079432305843,0.6628452809832468,0.9529150128364564,0.0567547678947448,0.0201999999999999,0.9529150128364564,0.6694
cifar,iid,4,42,9,3,0.3911120295524597,-0.0366019606590271,0.0311027332704995,-0.01412868327929,0.9779431543082578,0.0016811620191876,0.652177777777778,-0.0857444444444441,,0.941574971284584,-0.0061772154857032,0.0061772154857032,0.6694,0.6817100851378045,0.6712079432305843,0.6628452809832468,0.9529150128364564,0.2161981463432312,0.0395999999999999,0.9529150128364564,0.6694
cifar,iid,4,42,10,0,0.3429840207099914,-0.0206999778747558,0.0332114564290066,0.0029960915945482,0.9840681879314984,-0.0006612570608803,0.712288888888889,0.066777777777778,,0.945742866005302,-0.0044950044648268,0.0044950044648268,0.6644,0.6894521588151363,0.6672136524042211,0.6617909444755442,1.0225427150726318,-0.0077488422393798,0.0055999999999999,1.0225427150726318,0.6644
cifar,iid,4,42,10,1,0.3429840207099914,-0.0501259565353393,0.0332114564290066,0.0012765785329516,0.9840681879314984,0.0159486236886936,0.712288888888889,0.0640666666666667,,0.945742866005302,0.0320168711870201,0.0320168711870201,0.6644,0.6894521588151363,0.6672136524042211,0.6617909444755442,1.0225427150726318,-0.0646630525588989,-0.005,1.0225427150726318,0.6644
cifar,iid,4,42,10,2,0.3429840207099914,-0.0123499631881713,0.0332114564290066,0.0053536274184399,0.9840681879314984,0.0043766251232852,0.712288888888889,0.0804888888888888,,0.945742866005302,-0.002715962182869,0.002715962182869,0.6644,0.6894521588151363,0.6672136524042211,0.6617909444755442,1.0225427150726318,0.0542395114898681,0.0148,1.0225427150726318,0.6644
cifar,iid,4,42,10,3,0.3429840207099914,-0.0127559900283813,0.0332114564290066,-0.0049967122139445,0.9840681879314984,-0.0017484084999551,0.712288888888889,0.0239555555555557,,0.945742866005302,0.0085673948138312,0.0085673948138312,0.6644,0.6894521588151363,0.6672136524042211,0.6617909444755442,1.0225427150726318,0.5384203195571899,0.1056,1.0225427150726318,0.6644
cifar,iid,20,107,1,0,0.9939860105514526,-0.0007719993591308,0.9695121951219512,-0.0020325203252032,1.0,0.0,0.9028,0.0162666666666666,,0.999528730174107,-9.479834653891572e-05,9.479834653891572e-05,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,0.005361795425415,-0.0,2.5744028091430664,0.0984
cifar,iid,20,107,1,1,0.9939860105514526,-0.0007799863815307,0.9695121951219512,-0.008130081300813,1.0,0.0,0.9028,0.0827333333333333,,0.999528730174107,-0.0001394756130068,0.0001394756130068,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,-0.0020394325256347,-0.0,2.5744028091430664,0.0984
cifar,iid,20,107,1,2,0.9939860105514526,0.0083140134811401,0.9695121951219512,0.0504838550409795,1.0,0.0,0.9028,0.012,,0.999528730174107,0.0008512194771771,0.0008512194771771,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,-0.003657579421997,-0.0003999999999999,2.5744028091430664,0.0984
cifar,iid,20,107,1,3,0.9939860105514526,0.005042016506195,0.9695121951219512,0.0444109805470523,1.0,0.0,0.9028,0.0894888888888889,,0.999528730174107,0.0006134673457012,0.0006134673457012,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,-0.0043845176696777,-0.0003999999999999,2.5744028091430664,0.0984
cifar,iid,20,107,1,4,0.9939860105514526,0.0016940236091613,0.9695121951219512,0.0222505318359471,1.0,0.0,0.9028,0.0268888888888887,,0.999528730174107,-7.109875990429781e-05,7.109875990429781e-05,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,0.0022623538970947,-0.0001999999999999,2.5744028091430664,0.0984
cifar,iid,20,107,1,5,0.9939860105514526,-0.0026139616966247,0.9695121951219512,-0.0101626016260163,1.0,0.0,0.9028,0.0023111111111111,,0.999528730174107,-0.0002606954529819,0.0002606954529819,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,-0.0046358108520507,-0.0,2.5744028091430664,0.0984
cifar,iid,20,107,1,6,0.9939860105514526,0.0016639828681945,0.9695121951219512,0.0182926829268292,1.0,0.0,0.9028,0.0769666666666668,,0.999528730174107,0.0001895966930778,0.0001895966930778,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,-0.0018720626831054,-0.0,2.5744028091430664,0.0984
cifar,iid,20,107,1,7,0.9939860105514526,-0.0023800134658813,0.9695121951219512,-0.0101626016260163,1.0,0.0,0.9028,0.1103111111111112,,0.999528730174107,-0.0004475702392582,0.0004475702392582,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,0.0040714740753173,-0.0,2.5744028091430664,0.0984
cifar,iid,20,107,1,8,0.9939860105514526,-0.0033079981803894,0.9695121951219512,-0.0182926829268292,1.0,0.0,0.9028,0.0192222222222222,,0.999528730174107,-0.0004475702392582,0.0004475702392582,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,-0.0023374557495117,-0.0,2.5744028091430664,0.0984
cifar,iid,20,107,1,9,0.9939860105514526,-0.0009160041809082,0.9695121951219512,0.0100801464404096,1.0,0.0,0.9028,0.0253555555555555,,0.999528730174107,-0.0001895966930778,0.0001895966930778,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,0.0067634582519531,-0.0001999999999999,2.5744028091430664,0.0984
cifar,iid,20,107,1,10,0.9939860105514526,-0.0033360123634338,0.9695121951219512,-0.0142276422764228,1.0,0.0,0.9028,0.0079777777777778,,0.999528730174107,-0.0004238706526236,0.0004238706526236,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,0.00797700881958,-0.0,2.5744028091430664,0.0984
cifar,iid,20,107,1,11,0.9939860105514526,0.0041639804840087,0.9695121951219512,0.0302409400612224,1.0,0.0,0.9028,0.0106222222222225,,0.999528730174107,0.000331794212886,0.000331794212886,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,-0.0035841464996337,-0.0003999999999999,2.5744028091430664,0.0984
cifar,iid,20,107,1,12,0.9939860105514526,-0.0008019804954528,0.9695121951219512,-0.0060975609756097,1.0,0.0,0.9028,-0.0105999999999999,,0.999528730174107,-0.0002105743729109,0.0002105743729109,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,-0.0027179718017578,-0.0,2.5744028091430664,0.0984
cifar,iid,20,107,1,13,0.9939860105514526,0.0022940039634704,0.9695121951219512,0.0222505318359471,1.0,0.0,0.9028,0.0170222222222222,,0.999528730174107,2.369958663461791e-05,2.369958663461791e-05,0.0984,0.0298298298298298,0.1001968503937007,0.0182899729170619,2.5744028091430664,-0.0030992031097412,-0.0001999999999999,2.5744028091430664,0.0984
