dataset,partition,num_clients,seed,round,client_id,global_l1o_acc,l1o_acc_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_loss,l1o_loss_contribution,global_l1o_priv,l1o_priv_contribution,global_l1o_rob,l1o_rob_contribution,acc_contribution
celeba,noniid,4,123,2,2,0.8348,-0.0712,0.7183702644746247,0.1494921511839039,0.9250216394634114,-0.0501869050524239,0.829002748121706,-0.0401431159345873,0.366728276014328,-0.1130000054836273,0.7563555555555557,-0.0580444444444443,0.894326,-0.020778,-0.0712
celeba,noniid,4,123,2,3,0.8348,-0.0138,0.7183702644746247,0.0421640203875859,0.9250216394634114,0.0011436722328841,0.829002748121706,0.0027267611188018,0.366728276014328,0.0370375514030456,0.7563555555555557,-0.0190666666666665,0.894326,-0.0205,-0.0138
celeba,noniid,4,123,3,0,0.892,0.0123999999999999,0.6572072072072073,-0.0079346043206975,0.963353725764286,0.0075628699101957,0.8466301619707606,0.0042129650549007,0.2971316874027252,0.0091810524463653,0.7648777777777778,-0.0162888888888887,0.909338,0.0040299999999999,0.0123999999999999
celeba,noniid,4,123,3,1,0.892,0.0617999999999999,0.6572072072072073,-0.0659511943334764,0.963353725764286,0.0212774744752746,0.8466301619707606,0.0012512374763287,0.2971316874027252,0.0740008950233459,0.7648777777777778,-0.0520222222222221,0.909338,0.0382199999999999,0.0617999999999999
celeba,noniid,4,123,3,2,0.892,-0.017,0.6572072072072073,0.1282089646764515,0.963353725764286,-0.0102472309992871,0.8466301619707606,-0.0185911049585317,0.2971316874027252,-0.0505067855119705,0.7648777777777778,0.0872444444444444,0.909338,-0.013124,-0.017
celeba,noniid,4,123,3,3,0.892,-0.0061999999999999,0.6572072072072073,0.0508147172653208,0.963353725764286,-0.0078237495659532,0.8466301619707606,-0.0146361100727492,0.2971316874027252,0.0232541859149932,0.7648777777777778,-0.0403999999999999,0.909338,-0.005998,-0.0061999999999999
celeba,noniid,4,123,4,0,0.91,0.0048,0.5883388338833884,0.0202523187653129,0.96640691086413,0.0051905514165122,0.8668142738016504,0.0180004025649134,0.2696059644222259,0.0052361786365509,0.743211111111111,-0.0702555555555557,0.918568,0.01077,0.0048
celeba,noniid,4,123,4,1,0.91,0.0146,0.5883388338833884,-0.0390418517540751,0.96640691086413,-0.0002175285286191,0.8668142738016504,0.0040609762609934,0.2696059644222259,0.0399615466594696,0.743211111111111,0.0060555555555554,0.918568,0.006758,0.0146
celeba,noniid,4,123,4,2,0.91,-0.001,0.5883388338833884,0.0349791500889219,0.96640691086413,-0.0078821798640446,0.8668142738016504,0.0038506566326677,0.2696059644222259,-0.0471283793449401,0.743211111111111,-0.0199555555555557,0.918568,-0.0191159999999999,-0.001
celeba,noniid,4,123,4,3,0.91,0.0164,0.5883388338833884,0.057754025458562,0.96640691086413,-0.0034786900116163,0.8668142738016504,-0.0100871265491561,0.2696059644222259,0.0518098175525665,0.743211111111111,-0.1134666666666666,0.918568,-0.0026539999999999,0.0164
celeba,noniid,4,123,5,0,0.91,0.0141999999999999,0.564558629776021,-0.0316812986035671,0.971172002242584,0.0115284401972266,0.8483045033868855,0.0039968944992381,0.2682837545871734,0.0159633457660675,0.7348666666666666,-0.1078666666666667,0.874626,-0.01483,0.0141999999999999
celeba,noniid,4,123,5,1,0.91,0.0232,0.564558629776021,-0.040323829536818,0.971172002242584,0.010284087749356,0.8483045033868855,0.0033815452741754,0.2682837545871734,0.0368048548698425,0.7348666666666666,-0.0500444444444445,0.874626,0.027658,0.0232
celeba,noniid,4,123,5,2,0.91,0.0048,0.564558629776021,0.0719915119592914,0.971172002242584,-0.0103189669763094,0.8483045033868855,-0.0175814064303583,0.2682837545871734,-0.0322568267583847,0.7348666666666666,-0.0765777777777778,0.874626,0.0029179999999999,0.0048
celeba,noniid,4,123,5,3,0.91,0.0108,0.564558629776021,0.0259096818247475,0.971172002242584,0.0183972970718785,0.8483045033868855,0.0162061132357593,0.2682837545871734,0.0329123735427856,0.7348666666666666,-0.0766444444444445,0.874626,0.008758,0.0108
celeba,noniid,4,123,6,0,0.9082,0.0221999999999999,0.5911991199119913,-0.0390682113068578,0.9673293960554844,0.0149164078386576,0.8493142019150588,0.0152917157891709,0.2766585648059845,0.026239275932312,0.7943777777777776,-0.0109777777777777,0.90754,0.0055739999999999,0.0221999999999999
celeba,noniid,4,123,6,1,0.9082,0.014,0.5911991199119913,-0.0240475168593091,0.9673293960554844,0.0089480746638419,0.8493142019150588,-0.0017630700093247,0.2766585648059845,0.0177322924137115,0.7943777777777776,-0.0135777777777779,0.90754,0.007678,0.014
