dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
celeba,iid,4,123,4,1,,,0.5642361111111112,-0.0200006952559798,,,,,,,0.7250888888888891,0.0159396296296296,0.92105,0.0,
celeba,iid,4,123,4,2,,,0.5642361111111112,0.0524209267481324,,,,,,,0.7250888888888891,0.0,0.92105,0.0376001333333333,
celeba,iid,4,123,4,3,,,0.5642361111111112,0.0,,,,,,,0.7250888888888891,0.0,0.92105,0.0,
celeba,iid,4,123,5,0,,,0.5360645020701678,0.0116603942942667,,,,,,,0.7476999999999998,-0.0006292592592592,0.905228,0.0391714666666666,
celeba,iid,4,123,5,1,,,0.5360645020701678,-0.0178835653980564,,,,,,,0.7476999999999998,0.0,0.905228,0.0,
celeba,iid,4,123,5,2,,,0.5360645020701678,-0.0061402097789042,,,,,,,0.7476999999999998,0.0,0.905228,0.0,
celeba,iid,4,123,5,3,,,0.5360645020701678,-0.0158082281582494,,,,,,,0.7476999999999998,0.0,0.905228,0.0,
celeba,iid,4,123,6,0,,,0.5255601479225582,-0.0013461194844641,,,,,,,0.7214444444444446,-0.0189737037037037,0.883456,0.0599067333333332,
celeba,iid,4,123,6,1,,,0.5255601479225582,-0.0181969122895452,,,,,,,0.7214444444444446,0.0,0.883456,0.0,
celeba,iid,4,123,6,2,,,0.5255601479225582,-0.0184688373981361,,,,,,,0.7214444444444446,0.0,0.883456,0.0,
celeba,iid,4,123,6,3,,,0.5255601479225582,0.0275075150245359,,,,,,,0.7214444444444446,0.0278518518518518,0.883456,0.0,
celeba,iid,4,123,7,0,,,0.4970594641690263,-0.0047170283651416,,,,,,,0.8590666666666666,0.0,0.901588,0.0491162666666666,
celeba,iid,4,123,7,1,,,0.4970594641690263,-0.005608674862362,,,,,,,0.8590666666666666,0.0,0.901588,0.0,
celeba,iid,4,123,7,2,,,0.4970594641690263,0.0073741804312554,,,,,,,0.8590666666666666,0.0,0.901588,0.0,
