dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
celeba,noniid,4,107,1,3,0.6662,0.1729666666666666,0.7937556289402582,0.0,0.9106515971788802,0.0,0.8837796618508011,0.0,0.5625160932540894,-0.0,0.8643777777777779,0.0,0.935608,0.0,0.1729666666666666
celeba,noniid,4,107,2,0,0.821,0.0,0.7344701583434836,0.0,0.9399425404793916,0.0,0.8675281654340019,0.0,0.3843125700950622,-0.0,0.8328888888888888,0.0177103703703703,0.865864,0.0,0.0
celeba,noniid,4,107,2,1,0.821,0.0,0.7344701583434836,0.0,0.9399425404793916,0.0,0.8675281654340019,0.0,0.3843125700950622,-0.0,0.8328888888888888,0.0,0.865864,0.0,0.0
celeba,noniid,4,107,2,2,0.821,0.0,0.7344701583434836,0.252323207143699,0.9399425404793916,-0.007236551906802,0.8675281654340019,0.0011493027654328,0.3843125700950622,-0.4446087608734766,0.8328888888888888,0.018487037037037,0.865864,0.0032116666666666,0.0
celeba,noniid,4,107,2,3,0.821,0.1413066666666666,0.7344701583434836,0.0,0.9399425404793916,0.0,0.8675281654340019,0.0,0.3843125700950622,-0.0,0.8328888888888888,-0.0171348148148147,0.865864,0.0,0.1413066666666666
celeba,noniid,4,107,3,0,0.8974,0.0221866666666666,0.6088700690884778,0.0,0.9758939529759372,0.0,0.8817396152773906,0.0,0.279603898525238,-0.0,0.8156444444444446,0.0,0.90124,0.0,0.0221866666666666
celeba,noniid,4,107,3,1,0.8974,0.04272,0.6088700690884778,0.0,0.9758939529759372,0.0,0.8817396152773906,0.0,0.279603898525238,-0.0,0.8156444444444446,0.0,0.90124,0.0,0.04272
celeba,noniid,4,107,3,2,0.8974,-0.0611666666666666,0.6088700690884778,0.1861190684124133,0.9758939529759372,-0.0071634857164099,0.8817396152773906,0.0082594007773167,0.279603898525238,-0.3934633076190948,0.8156444444444446,0.0,0.90124,0.037677,-0.0611666666666666
celeba,noniid,4,107,3,3,0.8974,0.0768599999999999,0.6088700690884778,0.0,0.9758939529759372,0.0,0.8817396152773906,0.0,0.279603898525238,-0.0,0.8156444444444446,-0.0163211111111112,0.90124,0.0,0.0768599999999999
celeba,noniid,4,107,4,0,0.8946,0.0,0.6215068186899173,0.0,0.9807184186157144,0.0,0.8831072992341626,0.0,0.2777960896492004,-0.0,0.7575555555555555,0.0,0.893706,0.0,0.0
