dataset,num_clients,seed,target_group,condition,eval_metric,value
adultnoniid,20,123,fairness,DY,priv,0.974821593986213
adultnoniid,20,123,robustness,ST,acc,0.7755143822295015
adultnoniid,20,123,robustness,ST,loss,1.1281541585922241
adultnoniid,20,123,robustness,ST,rel,0.9993254171358379
adultnoniid,20,123,robustness,ST,res,0.9791446673706441
adultnoniid,20,123,robustness,ST,fairDP,0.9839619154049644
adultnoniid,20,123,robustness,ST,fairEO,0.9907453214985499
adultnoniid,20,123,robustness,ST,priv,0.9893980981204569
adultnoniid,20,123,robustness,DY,acc,0.7786876855358787
adultnoniid,20,123,robustness,DY,loss,0.9518746137619019
adultnoniid,20,123,robustness,DY,rel,0.9981103490633637
adultnoniid,20,123,robustness,DY,res,0.9833048507953202
adultnoniid,20,123,robustness,DY,fairDP,0.9835255904804585
adultnoniid,20,123,robustness,DY,fairEO,0.9975597948504207
adultnoniid,20,123,robustness,DY,priv,0.9567536041737514
adultnoniid,20,123,privacy,ST,acc,0.7920974511208926
adultnoniid,20,123,privacy,ST,loss,0.6491199135780334
adultnoniid,20,123,privacy,ST,rel,0.9970590643873477
adultnoniid,20,123,privacy,ST,res,0.9794520547945206
adultnoniid,20,123,privacy,ST,fairDP,0.9708640368044564
adultnoniid,20,123,privacy,ST,fairEO,0.9936668929104527
adultnoniid,20,123,privacy,ST,priv,0.9732634130668529
adultnoniid,20,123,privacy,DY,acc,0.8066332275565564
adultnoniid,20,123,privacy,DY,loss,0.5001847147941589
adultnoniid,20,123,privacy,DY,rel,0.9933022827310881
adultnoniid,20,123,privacy,DY,res,0.9690355329949238
adultnoniid,20,123,privacy,DY,fairDP,0.9540624545002448
adultnoniid,20,123,privacy,DY,fairEO,0.9817970725777622
adultnoniid,20,123,privacy,DY,priv,0.9820572750548182
adultnoniid,20,2025,fairness,BL,acc,0.8255706827720339
adultnoniid,20,2025,fairness,BL,loss,0.4125152826309204
adultnoniid,20,2025,fairness,BL,rel,0.9908230115672024
adultnoniid,20,2025,fairness,BL,res,0.9600743955362678
adultnoniid,20,2025,fairness,BL,fairDP,0.9236710762429351
adultnoniid,20,2025,fairness,BL,fairEO,0.96387926429175
adultnoniid,20,2025,fairness,BL,priv,0.9800045745991692
adultnoniid,20,2025,robustness,BL,acc,0.8255706827720339
adultnoniid,20,2025,robustness,BL,loss,0.4125152826309204
adultnoniid,20,2025,robustness,BL,rel,0.9908230115672024
adultnoniid,20,2025,robustness,BL,res,0.9600743955362678
adultnoniid,20,2025,robustness,BL,fairDP,0.9236710762429351
adultnoniid,20,2025,robustness,BL,fairEO,0.96387926429175
adultnoniid,20,2025,robustness,BL,priv,0.9800045745991692
adultnoniid,20,2025,privacy,BL,acc,0.8255706827720339
adultnoniid,20,2025,privacy,BL,loss,0.4125152826309204
adultnoniid,20,2025,privacy,BL,rel,0.9908230115672024
adultnoniid,20,2025,privacy,BL,res,0.9600743955362678
adultnoniid,20,2025,privacy,BL,fairDP,0.9236710762429351
adultnoniid,20,2025,privacy,BL,fairEO,0.96387926429175
adultnoniid,20,2025,privacy,BL,priv,0.9800045745991692
adultnoniid,20,2025,fairness,ST,acc,0.7591360425836831
adultnoniid,20,2025,fairness,ST,loss,1.7482892274856567
adultnoniid,20,2025,fairness,ST,rel,1.0
adultnoniid,20,2025,fairness,ST,res,1.0
adultnoniid,20,2025,fairness,ST,fairDP,1.0
adultnoniid,20,2025,fairness,ST,fairEO,1.0
adultnoniid,20,2025,fairness,ST,priv,0.9809694662274515
adultnoniid,20,2025,fairness,DY,acc,0.7591360425836831
adultnoniid,20,2025,fairness,DY,loss,1.7482892274856567
adultnoniid,20,2025,fairness,DY,rel,1.0
adultnoniid,20,2025,fairness,DY,res,1.0
adultnoniid,20,2025,fairness,DY,fairDP,1.0
adultnoniid,20,2025,fairness,DY,fairEO,1.0
adultnoniid,20,2025,fairness,DY,priv,0.9778170509128741
adultnoniid,20,2025,robustness,ST,acc,0.7591360425836831
adultnoniid,20,2025,robustness,ST,loss,1.7482892274856567
adultnoniid,20,2025,robustness,ST,rel,1.0
adultnoniid,20,2025,robustness,ST,res,1.0
adultnoniid,20,2025,robustness,ST,fairDP,1.0
adultnoniid,20,2025,robustness,ST,fairEO,1.0
adultnoniid,20,2025,robustness,ST,priv,0.9759271780156302
adultnoniid,20,2025,robustness,DY,acc,0.7591360425836831
adultnoniid,20,2025,robustness,DY,loss,1.7482892274856567
adultnoniid,20,2025,robustness,DY,rel,1.0
adultnoniid,20,2025,robustness,DY,res,1.0
adultnoniid,20,2025,robustness,DY,fairDP,1.0
adultnoniid,20,2025,robustness,DY,fairEO,1.0
adultnoniid,20,2025,robustness,DY,priv,0.9895334244228593
adultnoniid,20,2025,privacy,ST,acc,0.8547446002661481
adultnoniid,20,2025,privacy,ST,loss,0.31201475858688354
adultnoniid,20,2025,privacy,ST,rel,0.9823298188146177
adultnoniid,20,2025,privacy,ST,res,0.8796407185628743
adultnoniid,20,2025,privacy,ST,fairDP,0.8294079217319121
adultnoniid,20,2025,privacy,ST,fairEO,0.9315244433387007
adultnoniid,20,2025,privacy,ST,priv,0.9112356716779322
adultnoniid,20,2025,privacy,DY,acc,0.8087828846350701
adultnoniid,20,2025,privacy,DY,loss,0.49422940611839294
adultnoniid,20,2025,privacy,DY,rel,0.9944733340157641
adultnoniid,20,2025,privacy,DY,res,0.9698772307302873
adultnoniid,20,2025,privacy,DY,fairDP,0.9533151712492602
adultnoniid,20,2025,privacy,DY,fairEO,0.9882353311610381
adultnoniid,20,2025,privacy,DY,priv,0.9711713053236395
adultnoniid,20,9928,fairness,BL,acc,0.8502405568635479
adultnoniid,20,9928,fairness,BL,loss,0.320524662733078
adultnoniid,20,9928,fairness,BL,rel,0.9870815846043607
adultnoniid,20,9928,fairness,BL,res,0.9404045268480616
adultnoniid,20,9928,fairness,BL,fairDP,0.8642575196322579
adultnoniid,20,9928,fairness,BL,fairEO,0.9316029228481165
adultnoniid,20,9928,fairness,BL,priv,0.9403390435331467
adultnoniid,20,9928,robustness,BL,acc,0.8502405568635479
adultnoniid,20,9928,robustness,BL,loss,0.320524662733078
adultnoniid,20,9928,robustness,BL,rel,0.9870815846043607
adultnoniid,20,9928,robustness,BL,res,0.9404045268480616
adultnoniid,20,9928,robustness,BL,fairDP,0.8642575196322579
adultnoniid,20,9928,robustness,BL,fairEO,0.9316029228481165
adultnoniid,20,9928,robustness,BL,priv,0.9403390435331467
adultnoniid,20,9928,privacy,BL,acc,0.8502405568635479
adultnoniid,20,9928,privacy,BL,loss,0.320524662733078
adultnoniid,20,9928,privacy,BL,rel,0.9870815846043607
adultnoniid,20,9928,privacy,BL,res,0.9404045268480616
adultnoniid,20,9928,privacy,BL,fairDP,0.8642575196322579
adultnoniid,20,9928,privacy,BL,fairEO,0.9316029228481165
adultnoniid,20,9928,privacy,BL,priv,0.9403390435331467
adultnoniid,20,9928,fairness,ST,acc,0.8032551950046064
adultnoniid,20,9928,fairness,ST,loss,0.42616596817970276
adultnoniid,20,9928,fairness,ST,rel,0.9952277612856997
adultnoniid,20,9928,fairness,ST,res,0.974639989805021
adultnoniid,20,9928,fairness,ST,fairDP,0.9694273790817417
adultnoniid,20,9928,fairness,ST,fairEO,0.9801312049462949
adultnoniid,20,9928,fairness,ST,priv,0.9710572757255804
adultnoniid,20,9928,fairness,DY,acc,0.8032551950046064
adultnoniid,20,9928,fairness,DY,loss,0.42616596817970276
adultnoniid,20,9928,fairness,DY,rel,0.9952277612856997
adultnoniid,20,9928,fairness,DY,res,0.974639989805021
adultnoniid,20,9928,fairness,DY,fairDP,0.9694273790817417
adultnoniid,20,9928,fairness,DY,fairEO,0.9801312049462949
adultnoniid,20,9928,fairness,DY,priv,0.9698224022548347
adultnoniid,20,9928,robustness,ST,acc,0.7976251407513564
adultnoniid,20,9928,robustness,ST,loss,0.5346763134002686
adultnoniid,20,9928,robustness,ST,rel,0.9958890367488996
adultnoniid,20,9928,robustness,ST,res,0.9833162217659137
adultnoniid,20,9928,robustness,ST,fairDP,0.9682857488621516
adultnoniid,20,9928,robustness,ST,fairEO,0.9994316648090094
adultnoniid,20,9928,robustness,ST,priv,0.982808528877325
adultnoniid,20,9928,robustness,DY,acc,0.7962944006551336
adultnoniid,20,9928,robustness,DY,loss,0.5748666524887085
adultnoniid,20,9928,robustness,DY,rel,0.9958798239328488
adultnoniid,20,9928,robustness,DY,res,0.9849595063632858
adultnoniid,20,9928,robustness,DY,fairDP,0.9670488646097468
adultnoniid,20,9928,robustness,DY,fairEO,0.9942458095277796
adultnoniid,20,9928,robustness,DY,priv,0.9825061827518831
adultnoniid,20,9928,privacy,ST,acc,0.7894359709284471
adultnoniid,20,9928,privacy,ST,loss,0.4112916886806488
adultnoniid,20,9928,privacy,ST,rel,0.9794298290510799
adultnoniid,20,9928,privacy,ST,res,0.8349325726141079
adultnoniid,20,9928,privacy,ST,fairDP,0.6500554506106658
adultnoniid,20,9928,privacy,ST,fairEO,0.814255319744404
adultnoniid,20,9928,privacy,ST,priv,0.9717162997261277
adultnoniid,20,9928,privacy,DY,acc,0.5239021394206163
adultnoniid,20,9928,privacy,DY,loss,1.3594653606414795
adultnoniid,20,9928,privacy,DY,rel,0.9852369741017505
adultnoniid,20,9928,privacy,DY,res,0.6647127784290738
adultnoniid,20,9928,privacy,DY,fairDP,0.7138381655255092
adultnoniid,20,9928,privacy,DY,fairEO,0.8611102379785549
adultnoniid,20,9928,privacy,DY,priv,0.9636443457082278
