dataset,partition,num_clients,seed,round,client_id,global_gtg_loss,gtg_loss_contribution,abs_contribution
celeba,noniid,4,123,1,0,0.7111955285072327,-0.0,0.0
celeba,noniid,4,123,1,1,0.7111955285072327,-0.0,0.0
celeba,noniid,4,123,1,2,0.7111955285072327,-0.0,0.0
celeba,noniid,4,123,1,3,0.7111955285072327,0.20344346364339191,0.20344346364339191
celeba,noniid,4,123,2,0,0.36669448018074036,-0.0,0.0
celeba,noniid,4,123,2,1,0.36669448018074036,0.3147052655617396,0.3147052655617396
celeba,noniid,4,123,2,2,0.36669448018074036,-0.0,0.0
celeba,noniid,4,123,2,3,0.36669448018074036,0.29068648517131807,0.29068648517131807
celeba,noniid,4,123,3,0,0.2971256673336029,-0.0,0.0
celeba,noniid,4,123,3,1,0.2971256673336029,0.16275143176317214,0.16275143176317214
celeba,noniid,4,123,3,2,0.2971256673336029,-0.0,0.0
celeba,noniid,4,123,3,3,0.2971256673336029,0.25837084700663887,0.25837084700663887
celeba,noniid,4,123,4,0,0.26960259675979614,-0.0,0.0
celeba,noniid,4,123,4,1,0.26960259675979614,0.1389389678835869,0.1389389678835869
celeba,noniid,4,123,4,2,0.26960259675979614,-0.0,0.0
celeba,noniid,4,123,4,3,0.26960259675979614,0.23107309738794962,0.23107309738794962
celeba,noniid,4,123,5,0,0.2682782709598541,-0.0,0.0
celeba,noniid,4,123,5,1,0.2682782709598541,-0.0,0.0
celeba,noniid,4,123,5,2,0.2682782709598541,-0.0,0.0
celeba,noniid,4,123,5,3,0.2682782709598541,0.12575038174788158,0.12575038174788158
celeba,noniid,4,123,6,0,0.276660680770874,-0.0,0.0
celeba,noniid,4,123,6,1,0.276660680770874,0.1270064224799474,0.1270064224799474
celeba,noniid,4,123,6,2,0.276660680770874,-0.0,0.0
celeba,noniid,4,123,6,3,0.276660680770874,0.3369851320981979,0.3369851320981979
celeba,noniid,4,123,7,0,0.2730775475502014,-0.02224419414997101,0.02224419414997101
celeba,noniid,4,123,7,1,0.2730775475502014,0.2103244533141454,0.2103244533141454
celeba,noniid,4,123,7,2,0.2730775475502014,-0.0,0.0
celeba,noniid,4,123,7,3,0.2730775475502014,0.20437142451604207,0.20437142451604207
celeba,noniid,4,123,8,0,0.2633504271507263,-0.0,0.0
celeba,noniid,4,123,8,1,0.2633504271507263,0.1615309849381447,0.1615309849381447
celeba,noniid,4,123,8,2,0.2633504271507263,-0.0,0.0
celeba,noniid,4,123,8,3,0.2633504271507263,0.15148452818393707,0.15148452818393707
celeba,noniid,4,123,9,0,0.2279021441936493,-0.0,0.0
celeba,noniid,4,123,9,1,0.2279021441936493,0.08731529116630554,0.08731529116630554
celeba,noniid,4,123,9,2,0.2279021441936493,-0.0,0.0
celeba,noniid,4,123,9,3,0.2279021441936493,0.0955960656205813,0.0955960656205813
celeba,noniid,4,123,10,0,0.2443103939294815,-0.0,0.0
celeba,noniid,4,123,10,1,0.2443103939294815,0.12353250682353974,0.12353250682353974
celeba,noniid,4,123,10,2,0.2443103939294815,-0.0,0.0
celeba,noniid,4,123,10,3,0.2443103939294815,0.07677879482507706,0.07677879482507706
