dataset,partition,num_clients,seed,round,client_id,global_gtg_loss,gtg_loss_contribution,abs_contribution
celeba,noniid,4,2025,1,0,0.6531519293785095,-0.0,0.0
celeba,noniid,4,2025,1,1,0.6531519293785095,-0.0,0.0
celeba,noniid,4,2025,1,2,0.6531519293785095,-0.0,0.0
celeba,noniid,4,2025,1,3,0.6531519293785095,0.26545108258724215,0.26545108258724215
celeba,noniid,4,2025,2,0,0.350923627614975,-0.0,0.0
celeba,noniid,4,2025,2,1,0.350923627614975,0.37356270054976143,0.37356270054976143
celeba,noniid,4,2025,2,2,0.350923627614975,-0.0,0.0
celeba,noniid,4,2025,2,3,0.350923627614975,0.39477231353521347,0.39477231353521347
celeba,noniid,4,2025,3,0,0.2774623930454254,-0.0,0.0
celeba,noniid,4,2025,3,1,0.2774623930454254,-0.0,0.0
celeba,noniid,4,2025,3,2,0.2774623930454254,-0.0,0.0
celeba,noniid,4,2025,3,3,0.2774623930454254,0.2682990749677022,0.2682990749677022
celeba,noniid,4,2025,4,0,0.2552502155303955,-0.0,0.0
celeba,noniid,4,2025,4,1,0.2552502155303955,0.1362045670549075,0.1362045670549075
celeba,noniid,4,2025,4,2,0.2552502155303955,-0.0,0.0
celeba,noniid,4,2025,4,3,0.2552502155303955,0.30102653602759044,0.30102653602759044
celeba,noniid,4,2025,5,0,0.24648268520832062,-0.0,0.0
celeba,noniid,4,2025,5,1,0.24648268520832062,-0.0,0.0
celeba,noniid,4,2025,5,2,0.24648268520832062,-0.0,0.0
celeba,noniid,4,2025,5,3,0.24648268520832062,0.15532166212797166,0.15532166212797166
celeba,noniid,4,2025,6,0,0.23789267241954803,-0.0,0.0
celeba,noniid,4,2025,6,1,0.23789267241954803,0.136113607386748,0.136113607386748
celeba,noniid,4,2025,6,2,0.23789267241954803,-0.0,0.0
celeba,noniid,4,2025,6,3,0.23789267241954803,0.19418687770764034,0.19418687770764034
celeba,noniid,4,2025,7,0,0.25753843784332275,-0.0,0.0
celeba,noniid,4,2025,7,1,0.25753843784332275,0.24674044251441957,0.24674044251441957
celeba,noniid,4,2025,7,2,0.25753843784332275,-0.0,0.0
celeba,noniid,4,2025,7,3,0.25753843784332275,0.2641622414191564,0.2641622414191564
celeba,noniid,4,2025,8,0,0.20924805104732513,0.33594295134147006,0.33594295134147006
celeba,noniid,4,2025,8,1,0.20924805104732513,0.008986106018225352,0.008986106018225352
celeba,noniid,4,2025,8,2,0.20924805104732513,-0.46405175477266314,0.46405175477266314
celeba,noniid,4,2025,8,3,0.20924805104732513,0.16877198070287705,0.16877198070287705
celeba,noniid,4,2025,9,0,0.21870644390583038,-0.03488983511924744,0.03488983511924744
celeba,noniid,4,2025,9,1,0.21870644390583038,0.1485868995388349,0.1485868995388349
celeba,noniid,4,2025,9,2,0.21870644390583038,-0.26218122740586597,0.26218122740586597
celeba,noniid,4,2025,9,3,0.21870644390583038,0.14384319633245468,0.14384319633245468
celeba,noniid,4,2025,10,0,0.20280268788337708,0.05865563253561656,0.05865563253561656
celeba,noniid,4,2025,10,1,0.20280268788337708,0.15055951625108718,0.15055951625108718
celeba,noniid,4,2025,10,2,0.20280268788337708,-0.3803623860081037,0.3803623860081037
celeba,noniid,4,2025,10,3,0.20280268788337708,0.1850585142771403,0.1850585142771403
