dataset,partition,num_clients,seed,round,client_id,global_gtg_loss,gtg_loss_contribution,abs_contribution
celeba,iid,4,107,1,0,0.42350322008132935,-0.0,0.0
celeba,iid,4,107,1,1,0.42350322008132935,-0.0,0.0
celeba,iid,4,107,1,2,0.42350322008132935,-0.0,0.0
celeba,iid,4,107,1,3,0.42350322008132935,0.10075017809867859,0.10075017809867859
celeba,iid,4,107,2,0,0.21452699601650238,-0.0,0.0
celeba,iid,4,107,2,1,0.21452699601650238,0.07971655130386353,0.07971655130386353
celeba,iid,4,107,2,2,0.21452699601650238,-0.0,0.0
celeba,iid,4,107,2,3,0.21452699601650238,0.05795516222715378,0.05795516222715378
celeba,iid,4,107,3,0,0.2203475534915924,-0.0,0.0
celeba,iid,4,107,3,1,0.2203475534915924,-0.0,0.0
celeba,iid,4,107,3,2,0.2203475534915924,0.016190573573112488,0.016190573573112488
celeba,iid,4,107,3,3,0.2203475534915924,0.002573448419570923,0.002573448419570923
celeba,iid,4,107,4,0,0.19936171174049377,-0.0,0.0
celeba,iid,4,107,4,1,0.19936171174049377,0.004679279526074728,0.004679279526074728
celeba,iid,4,107,4,2,0.19936171174049377,0.01267136683066686,0.01267136683066686
celeba,iid,4,107,4,3,0.19936171174049377,0.013689089318116505,0.013689089318116505
celeba,iid,4,107,5,0,0.1916532665491104,0.0020466501514116923,0.0020466501514116923
celeba,iid,4,107,5,1,0.1916532665491104,0.005192922055721283,0.005192922055721283
celeba,iid,4,107,5,2,0.1916532665491104,0.0016857778032620748,0.0016857778032620748
celeba,iid,4,107,5,3,0.1916532665491104,-0.0012169048190116883,0.0012169048190116883
celeba,iid,4,107,6,0,0.18849503993988037,-0.013014451662699381,0.013014451662699381
celeba,iid,4,107,6,1,0.18849503993988037,0.006994768480459849,0.006994768480459849
celeba,iid,4,107,6,2,0.18849503993988037,-0.01143743097782135,0.01143743097782135
celeba,iid,4,107,6,3,0.18849503993988037,0.02061535567045212,0.02061535567045212
celeba,iid,4,107,7,0,0.188267782330513,-0.0,0.0
celeba,iid,4,107,7,1,0.188267782330513,-0.0,0.0
celeba,iid,4,107,7,2,0.188267782330513,-0.0,0.0
celeba,iid,4,107,7,3,0.188267782330513,-0.0,0.0
celeba,iid,4,107,8,0,0.19026610255241394,-0.0,0.0
celeba,iid,4,107,8,1,0.19026610255241394,-0.0,0.0
celeba,iid,4,107,8,2,0.19026610255241394,0.008800814052422841,0.008800814052422841
celeba,iid,4,107,8,3,0.19026610255241394,0.00533366600672404,0.00533366600672404
celeba,iid,4,107,9,0,0.18830443918704987,0.00862600157658259,0.00862600157658259
celeba,iid,4,107,9,1,0.18830443918704987,-0.0,0.0
celeba,iid,4,107,9,2,0.18830443918704987,0.006190376977125804,0.006190376977125804
celeba,iid,4,107,9,3,0.18830443918704987,-0.028321285049120584,0.028321285049120584
celeba,iid,4,107,10,0,0.1836237907409668,-0.0,0.0
celeba,iid,4,107,10,1,0.1836237907409668,0.008419551452000936,0.008419551452000936
celeba,iid,4,107,10,2,0.1836237907409668,0.02737674762805303,0.02737674762805303
celeba,iid,4,107,10,3,0.1836237907409668,-0.036591217915217085,0.036591217915217085
celeba,iid,20,107,1,0,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,1,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,2,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,3,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,4,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,5,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,6,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,7,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,8,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,9,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,10,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,11,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,12,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,13,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,14,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,15,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,16,0.6505845189094543,0.01866284211476644,0.01866284211476644
celeba,iid,20,107,1,17,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,18,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,1,19,0.6505845189094543,-0.0,0.0
celeba,iid,20,107,2,0,0.3734897971153259,0.012177076935768128,0.012177076935768128
celeba,iid,20,107,2,1,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,2,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,3,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,4,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,5,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,6,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,7,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,8,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,9,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,10,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,11,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,12,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,13,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,14,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,15,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,16,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,17,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,18,0.3734897971153259,-0.0,0.0
celeba,iid,20,107,2,19,0.3734897971153259,0.02164126137892405,0.02164126137892405
celeba,iid,20,107,3,0,0.24921855330467224,0.006783698995908101,0.006783698995908101
celeba,iid,20,107,3,1,0.24921855330467224,-0.0,0.0
celeba,iid,20,107,3,2,0.24921855330467224,-0.0,0.0
celeba,iid,20,107,3,3,0.24921855330467224,0.021003114183743794,0.021003114183743794
celeba,iid,20,107,3,4,0.24921855330467224,0.017428349455197653,0.017428349455197653
celeba,iid,20,107,3,5,0.24921855330467224,0.003140528996785482,0.003140528996785482
celeba,iid,20,107,3,6,0.24921855330467224,0.005983608961105347,0.005983608961105347
celeba,iid,20,107,3,7,0.24921855330467224,-0.0,0.0
celeba,iid,20,107,3,8,0.24921855330467224,0.00925427625576655,0.00925427625576655
celeba,iid,20,107,3,9,0.24921855330467224,-0.0,0.0
celeba,iid,20,107,3,10,0.24921855330467224,0.0052073160807291664,0.0052073160807291664
celeba,iid,20,107,3,11,0.24921855330467224,-0.0,0.0
celeba,iid,20,107,3,12,0.24921855330467224,-0.0,0.0
celeba,iid,20,107,3,13,0.24921855330467224,0.0006400888164838155,0.0006400888164838155
celeba,iid,20,107,3,14,0.24921855330467224,-0.0,0.0
celeba,iid,20,107,3,15,0.24921855330467224,-0.0,0.0
celeba,iid,20,107,3,16,0.24921855330467224,-0.01893909970919291,0.01893909970919291
celeba,iid,20,107,3,17,0.24921855330467224,-0.0,0.0
celeba,iid,20,107,3,18,0.24921855330467224,0.013026805718739827,0.013026805718739827
celeba,iid,20,107,3,19,0.24921855330467224,-0.0,0.0
celeba,iid,20,107,4,0,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,1,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,2,0.23956581950187683,-0.002120119829972585,0.002120119829972585
celeba,iid,20,107,4,3,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,4,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,5,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,6,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,7,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,8,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,9,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,10,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,11,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,12,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,13,0.23956581950187683,0.004507207373778025,0.004507207373778025
celeba,iid,20,107,4,14,0.23956581950187683,0.00681970218817393,0.00681970218817393
celeba,iid,20,107,4,15,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,16,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,17,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,18,0.23956581950187683,-0.0,0.0
celeba,iid,20,107,4,19,0.23956581950187683,0.0017564892768859863,0.0017564892768859863
celeba,iid,20,107,5,0,0.23123405873775482,-0.003695257008075714,0.003695257008075714
celeba,iid,20,107,5,1,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,2,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,3,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,4,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,5,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,6,0.23123405873775482,0.002691428363323212,0.002691428363323212
celeba,iid,20,107,5,7,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,8,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,9,0.23123405873775482,-0.0013562217354774475,0.0013562217354774475
celeba,iid,20,107,5,10,0.23123405873775482,0.008219644924004873,0.008219644924004873
celeba,iid,20,107,5,11,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,12,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,13,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,14,0.23123405873775482,0.004177902142206828,0.004177902142206828
celeba,iid,20,107,5,15,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,16,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,17,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,18,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,5,19,0.23123405873775482,-0.0,0.0
celeba,iid,20,107,6,0,0.2188688963651657,0.0011491427818934123,0.0011491427818934123
celeba,iid,20,107,6,1,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,2,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,3,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,4,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,5,0.2188688963651657,0.005734024445215861,0.005734024445215861
celeba,iid,20,107,6,6,0.2188688963651657,-0.0020426665743192036,0.0020426665743192036
celeba,iid,20,107,6,7,0.2188688963651657,0.0007346257567405701,0.0007346257567405701
celeba,iid,20,107,6,8,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,9,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,10,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,11,0.2188688963651657,0.002571098506450653,0.002571098506450653
celeba,iid,20,107,6,12,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,13,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,14,0.2188688963651657,0.0068241452177365625,0.0068241452177365625
celeba,iid,20,107,6,15,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,16,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,17,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,18,0.2188688963651657,-0.0,0.0
celeba,iid,20,107,6,19,0.2188688963651657,-0.00030132929484049477,0.00030132929484049477
celeba,iid,20,107,7,0,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,1,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,2,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,3,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,4,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,5,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,6,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,7,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,8,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,9,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,10,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,11,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,12,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,13,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,14,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,15,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,16,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,17,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,18,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,7,19,0.21807841956615448,-0.0,0.0
celeba,iid,20,107,8,0,0.21339818835258484,0.0029172937075297037,0.0029172937075297037
celeba,iid,20,107,8,1,0.21339818835258484,0.0007471198836962382,0.0007471198836962382
celeba,iid,20,107,8,2,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,3,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,4,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,5,0.21339818835258484,-0.004551751414934794,0.004551751414934794
celeba,iid,20,107,8,6,0.21339818835258484,-0.0006175155440966289,0.0006175155440966289
celeba,iid,20,107,8,7,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,8,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,9,0.21339818835258484,-0.0020288427670796714,0.0020288427670796714
celeba,iid,20,107,8,10,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,11,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,12,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,13,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,14,0.21339818835258484,0.002458462119102478,0.002458462119102478
celeba,iid,20,107,8,15,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,16,0.21339818835258484,0.0008221209049224853,0.0008221209049224853
celeba,iid,20,107,8,17,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,18,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,8,19,0.21339818835258484,-0.0,0.0
celeba,iid,20,107,9,0,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,9,1,0.2232300341129303,0.0014714866876602173,0.0014714866876602173
celeba,iid,20,107,9,2,0.2232300341129303,-0.0012572641173998515,0.0012572641173998515
celeba,iid,20,107,9,3,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,9,4,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,9,5,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,9,6,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,9,7,0.2232300341129303,0.0005906105041503906,0.0005906105041503906
celeba,iid,20,107,9,8,0.2232300341129303,0.0032257169485092165,0.0032257169485092165
celeba,iid,20,107,9,9,0.2232300341129303,-0.004638931155204773,0.004638931155204773
celeba,iid,20,107,9,10,0.2232300341129303,0.0015999476114908855,0.0015999476114908855
celeba,iid,20,107,9,11,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,9,12,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,9,13,0.2232300341129303,-0.00236097127199173,0.00236097127199173
celeba,iid,20,107,9,14,0.2232300341129303,0.002025631566842397,0.002025631566842397
celeba,iid,20,107,9,15,0.2232300341129303,0.003929071128368378,0.003929071128368378
celeba,iid,20,107,9,16,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,9,17,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,9,18,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,9,19,0.2232300341129303,-0.0,0.0
celeba,iid,20,107,10,0,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,1,0.21677030622959137,-0.002282644808292389,0.002282644808292389
celeba,iid,20,107,10,2,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,3,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,4,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,5,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,6,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,7,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,8,0.21677030622959137,0.0018183588981628418,0.0018183588981628418
celeba,iid,20,107,10,9,0.21677030622959137,0.00038678993781407673,0.00038678993781407673
celeba,iid,20,107,10,10,0.21677030622959137,-0.0010112042228380838,0.0010112042228380838
celeba,iid,20,107,10,11,0.21677030622959137,0.007445914546648661,0.007445914546648661
celeba,iid,20,107,10,12,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,13,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,14,0.21677030622959137,0.005568512777487437,0.005568512777487437
celeba,iid,20,107,10,15,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,16,0.21677030622959137,0.0025098686416943866,0.0025098686416943866
celeba,iid,20,107,10,17,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,18,0.21677030622959137,-0.0,0.0
celeba,iid,20,107,10,19,0.21677030622959137,-0.0,0.0
