dataset,partition,num_clients,seed,round,client_id,global_gtg_loss,gtg_loss_contribution,abs_contribution
celeba,iid,4,42,1,0,0.3350892961025238,-0.0,0.0
celeba,iid,4,42,1,1,0.3350892961025238,-0.0,0.0
celeba,iid,4,42,1,2,0.3350892961025238,0.0628269667426745,0.0628269667426745
celeba,iid,4,42,1,3,0.3350892961025238,-0.0,0.0
celeba,iid,4,42,2,0,0.20797961950302124,0.05045160303513209,0.05045160303513209
celeba,iid,4,42,2,1,0.20797961950302124,0.021635735531648,0.021635735531648
celeba,iid,4,42,2,2,0.20797961950302124,-0.0,0.0
celeba,iid,4,42,2,3,0.20797961950302124,0.021840310593446096,0.021840310593446096
celeba,iid,4,42,3,0,0.20271161198616028,-7.452468077341715e-05,7.452468077341715e-05
celeba,iid,4,42,3,1,0.20271161198616028,-0.03872479349374771,0.03872479349374771
celeba,iid,4,42,3,2,0.20271161198616028,-0.0,0.0
celeba,iid,4,42,3,3,0.20271161198616028,0.021468803783257804,0.021468803783257804
celeba,iid,4,42,4,0,0.19245310127735138,0.009412706394990285,0.009412706394990285
celeba,iid,4,42,4,1,0.19245310127735138,0.006768312553564707,0.006768312553564707
celeba,iid,4,42,4,2,0.19245310127735138,0.025852025051911674,0.025852025051911674
celeba,iid,4,42,4,3,0.19245310127735138,-0.03177453329165777,0.03177453329165777
celeba,iid,4,42,5,0,0.19824302196502686,0.028792772690455118,0.028792772690455118
celeba,iid,4,42,5,1,0.19824302196502686,-0.0,0.0
celeba,iid,4,42,5,2,0.19824302196502686,0.0309065247575442,0.0309065247575442
celeba,iid,4,42,5,3,0.19824302196502686,-0.0,0.0
celeba,iid,4,42,6,0,0.1889900416135788,0.00691857635974884,0.00691857635974884
celeba,iid,4,42,6,1,0.1889900416135788,-0.016848738491535186,0.016848738491535186
celeba,iid,4,42,6,2,0.1889900416135788,-0.0,0.0
celeba,iid,4,42,6,3,0.1889900416135788,0.0005246793230374654,0.0005246793230374654
celeba,iid,4,42,7,0,0.18927885591983795,-0.0,0.0
celeba,iid,4,42,7,1,0.18927885591983795,-0.0,0.0
celeba,iid,4,42,7,2,0.18927885591983795,-0.0,0.0
celeba,iid,4,42,7,3,0.18927885591983795,-0.0,0.0
celeba,iid,4,42,8,0,0.190599724650383,0.048161984980106355,0.048161984980106355
celeba,iid,4,42,8,1,0.190599724650383,-0.0745631605386734,0.0745631605386734
celeba,iid,4,42,8,2,0.190599724650383,-0.014654513200124104,0.014654513200124104
celeba,iid,4,42,8,3,0.190599724650383,0.03973482002814611,0.03973482002814611
celeba,iid,4,42,9,0,0.1842113733291626,0.0314049835006396,0.0314049835006396
celeba,iid,4,42,9,1,0.1842113733291626,-0.0764386460185051,0.0764386460185051
celeba,iid,4,42,9,2,0.1842113733291626,-0.0,0.0
celeba,iid,4,42,9,3,0.1842113733291626,0.04056563327709834,0.04056563327709834
celeba,iid,4,42,10,0,0.18599367141723633,0.006271476050217947,0.006271476050217947
celeba,iid,4,42,10,1,0.18599367141723633,-0.0,0.0
celeba,iid,4,42,10,2,0.18599367141723633,-0.013654474914073945,0.013654474914073945
celeba,iid,4,42,10,3,0.18599367141723633,0.023741964995861054,0.023741964995861054
celeba,iid,20,42,1,0,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,1,0.6393671631813049,0.001557840903600057,0.001557840903600057
celeba,iid,20,42,1,2,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,3,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,4,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,5,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,6,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,7,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,8,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,9,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,10,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,11,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,12,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,13,0.6393671631813049,0.00407628615697225,0.00407628615697225
celeba,iid,20,42,1,14,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,15,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,16,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,17,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,18,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,1,19,0.6393671631813049,-0.0,0.0
celeba,iid,20,42,2,0,0.32617220282554626,-0.0,0.0
celeba,iid,20,42,2,1,0.32617220282554626,-0.00025552411874135337,0.00025552411874135337
celeba,iid,20,42,2,2,0.32617220282554626,0.02420555055141449,0.02420555055141449
celeba,iid,20,42,2,3,0.32617220282554626,0.012737889091173809,0.012737889091173809
celeba,iid,20,42,2,4,0.32617220282554626,0.02705866495768229,0.02705866495768229
celeba,iid,20,42,2,5,0.32617220282554626,-0.0,0.0
celeba,iid,20,42,2,6,0.32617220282554626,-0.0,0.0
celeba,iid,20,42,2,7,0.32617220282554626,0.03315387268861135,0.03315387268861135
celeba,iid,20,42,2,8,0.32617220282554626,-0.0,0.0
celeba,iid,20,42,2,9,0.32617220282554626,0.0118607093890508,0.0118607093890508
celeba,iid,20,42,2,10,0.32617220282554626,0.025297165910402934,0.025297165910402934
celeba,iid,20,42,2,11,0.32617220282554626,0.02615604301293691,0.02615604301293691
celeba,iid,20,42,2,12,0.32617220282554626,0.015252576271692912,0.015252576271692912
celeba,iid,20,42,2,13,0.32617220282554626,0.0013475388288497925,0.0013475388288497925
