dataset,partition,num_clients,seed,round,client_id,global_gtg_loss,gtg_loss_contribution,abs_contribution
celeba,noniid,4,9928,1,0,0.5722567439079285,-0.0,0.0
celeba,noniid,4,9928,1,1,0.5722567439079285,0.36914297938346863,0.36914297938346863
celeba,noniid,4,9928,1,2,0.5722567439079285,-0.0,0.0
celeba,noniid,4,9928,1,3,0.5722567439079285,0.2566160460313161,0.2566160460313161
celeba,noniid,4,9928,2,0,0.3558782935142517,-0.0,0.0
celeba,noniid,4,9928,2,1,0.3558782935142517,0.2798267394304276,0.2798267394304276
celeba,noniid,4,9928,2,2,0.3558782935142517,-0.0,0.0
celeba,noniid,4,9928,2,3,0.3558782935142517,0.24060870707035065,0.24060870707035065
celeba,noniid,4,9928,3,0,0.27102169394493103,-0.0,0.0
celeba,noniid,4,9928,3,1,0.27102169394493103,-0.0,0.0
celeba,noniid,4,9928,3,2,0.27102169394493103,-0.0,0.0
celeba,noniid,4,9928,3,3,0.27102169394493103,0.13271320313215257,0.13271320313215257
celeba,noniid,4,9928,4,0,0.3162537217140198,-0.0,0.0
celeba,noniid,4,9928,4,1,0.3162537217140198,-0.0,0.0
celeba,noniid,4,9928,4,2,0.3162537217140198,-0.0,0.0
celeba,noniid,4,9928,4,3,0.3162537217140198,0.17716665665308634,0.17716665665308634
celeba,noniid,4,9928,5,0,0.268465131521225,0.22589007169008254,0.22589007169008254
celeba,noniid,4,9928,5,1,0.268465131521225,-0.0,0.0
celeba,noniid,4,9928,5,2,0.268465131521225,-0.0,0.0
celeba,noniid,4,9928,5,3,0.268465131521225,0.24773233930269878,0.24773233930269878
celeba,noniid,4,9928,6,0,0.264206200838089,-0.0,0.0
celeba,noniid,4,9928,6,1,0.264206200838089,0.15509416311979293,0.15509416311979293
celeba,noniid,4,9928,6,2,0.264206200838089,-0.0,0.0
celeba,noniid,4,9928,6,3,0.264206200838089,0.1548579047123591,0.1548579047123591
celeba,noniid,4,9928,7,0,0.23676113784313202,-0.0,0.0
celeba,noniid,4,9928,7,1,0.23676113784313202,-0.0,0.0
celeba,noniid,4,9928,7,2,0.23676113784313202,-0.0,0.0
celeba,noniid,4,9928,7,3,0.23676113784313202,0.1090289036432902,0.1090289036432902
celeba,noniid,4,9928,8,0,0.2762605845928192,-0.0,0.0
celeba,noniid,4,9928,8,1,0.2762605845928192,-0.0,0.0
celeba,noniid,4,9928,8,2,0.2762605845928192,-0.0,0.0
celeba,noniid,4,9928,8,3,0.2762605845928192,0.09032410035530726,0.09032410035530726
celeba,noniid,4,9928,9,0,0.24480891227722168,-0.0,0.0
celeba,noniid,4,9928,9,1,0.24480891227722168,-0.0,0.0
celeba,noniid,4,9928,9,2,0.24480891227722168,-0.0,0.0
celeba,noniid,4,9928,9,3,0.24480891227722168,0.15731378396352133,0.15731378396352133
celeba,noniid,4,9928,10,0,0.23552457988262177,-0.0,0.0
celeba,noniid,4,9928,10,1,0.23552457988262177,0.02623323698838552,0.02623323698838552
celeba,noniid,4,9928,10,2,0.23552457988262177,-0.0,0.0
celeba,noniid,4,9928,10,3,0.23552457988262177,0.3309964423378309,0.3309964423378309
