dataset,partition,num_clients,seed,round,client_id,global_gtg_loss,gtg_loss_contribution,abs_contribution
celeba,iid,20,9928,2,10,0.32825130224227905,-0.0,0.0
celeba,iid,20,9928,2,11,0.32825130224227905,-0.0,0.0
celeba,iid,20,9928,2,12,0.32825130224227905,0.010750538110733033,0.010750538110733033
celeba,iid,20,9928,2,13,0.32825130224227905,-0.0,0.0
celeba,iid,20,9928,2,14,0.32825130224227905,0.015328850348790486,0.015328850348790486
celeba,iid,20,9928,2,15,0.32825130224227905,0.007944882909456889,0.007944882909456889
celeba,iid,20,9928,2,16,0.32825130224227905,0.014217042922973632,0.014217042922973632
celeba,iid,20,9928,2,17,0.32825130224227905,-0.0,0.0
celeba,iid,20,9928,2,18,0.32825130224227905,0.016649168729782105,0.016649168729782105
celeba,iid,20,9928,2,19,0.32825130224227905,-0.0,0.0
celeba,iid,20,9928,3,0,0.2518230378627777,0.009648171563943228,0.009648171563943228
celeba,iid,20,9928,3,1,0.2518230378627777,0.007513114809989929,0.007513114809989929
celeba,iid,20,9928,3,2,0.2518230378627777,0.0030384207765261333,0.0030384207765261333
celeba,iid,20,9928,3,3,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,4,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,5,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,6,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,7,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,8,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,9,0.2518230378627777,0.001657592256863912,0.001657592256863912
celeba,iid,20,9928,3,10,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,11,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,12,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,13,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,14,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,15,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,16,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,17,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,3,18,0.2518230378627777,0.000344910720984141,0.000344910720984141
celeba,iid,20,9928,3,19,0.2518230378627777,-0.0,0.0
celeba,iid,20,9928,4,0,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,1,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,2,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,3,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,4,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,5,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,6,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,7,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,8,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,9,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,10,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,11,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,12,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,13,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,14,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,15,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,16,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,17,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,18,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,4,19,0.25163501501083374,-0.0,0.0
celeba,iid,20,9928,5,0,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,1,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,2,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,3,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,4,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,5,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,6,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,7,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,8,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,9,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,10,0.24523276090621948,0.013253150383631389,0.013253150383631389
celeba,iid,20,9928,5,11,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,12,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,13,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,14,0.24523276090621948,0.005078458786010742,0.005078458786010742
celeba,iid,20,9928,5,15,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,16,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,17,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,5,18,0.24523276090621948,0.005811625719070434,0.005811625719070434
celeba,iid,20,9928,5,19,0.24523276090621948,-0.0,0.0
celeba,iid,20,9928,6,0,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,1,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,2,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,3,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,4,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,5,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,6,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,7,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,8,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,9,0.23711352050304413,1.4403959115346273e-05,1.4403959115346273e-05
celeba,iid,20,9928,6,10,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,11,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,12,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,13,0.23711352050304413,-0.002475971976915995,0.002475971976915995
celeba,iid,20,9928,6,14,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,15,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,16,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,17,0.23711352050304413,0.005179224411646525,0.005179224411646525
celeba,iid,20,9928,6,18,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,6,19,0.23711352050304413,-0.0,0.0
celeba,iid,20,9928,7,0,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,1,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,2,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,3,0.2336825728416443,0.00199037492275238,0.00199037492275238
celeba,iid,20,9928,7,4,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,5,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,6,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,7,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,8,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,9,0.2336825728416443,0.00572871615489324,0.00572871615489324
celeba,iid,20,9928,7,10,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,11,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,12,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,13,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,14,0.2336825728416443,0.008020320038000742,0.008020320038000742
celeba,iid,20,9928,7,15,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,16,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,17,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,18,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,7,19,0.2336825728416443,-0.0,0.0
celeba,iid,20,9928,8,0,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,1,0.23588113486766815,0.0008077248930931091,0.0008077248930931091
celeba,iid,20,9928,8,2,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,3,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,4,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,5,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,6,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,7,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,8,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,9,0.23588113486766815,0.006086870531241099,0.006086870531241099
celeba,iid,20,9928,8,10,0.23588113486766815,0.010667492945988974,0.010667492945988974
celeba,iid,20,9928,8,11,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,12,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,13,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,14,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,15,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,16,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,17,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,18,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,8,19,0.23588113486766815,-0.0,0.0
celeba,iid,20,9928,9,0,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,1,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,2,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,3,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,4,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,5,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,6,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,7,0.22648455202579498,-0.01645628462235133,0.01645628462235133
celeba,iid,20,9928,9,8,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,9,0.22648455202579498,0.018006548285484314,0.018006548285484314
celeba,iid,20,9928,9,10,0.22648455202579498,0.012086476882298787,0.012086476882298787
celeba,iid,20,9928,9,11,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,12,0.22648455202579498,0.00633542537689209,0.00633542537689209
celeba,iid,20,9928,9,13,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,14,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,15,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,16,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,17,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,18,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,9,19,0.22648455202579498,-0.0,0.0
celeba,iid,20,9928,10,0,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,1,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,2,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,3,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,4,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,5,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,6,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,7,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,8,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,9,0.23475608229637146,0.0043543751041094465,0.0043543751041094465
celeba,iid,20,9928,10,10,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,11,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,12,0.23475608229637146,0.01325142631928126,0.01325142631928126
celeba,iid,20,9928,10,13,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,14,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,15,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,16,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,17,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,18,0.23475608229637146,-0.0,0.0
celeba,iid,20,9928,10,19,0.23475608229637146,-0.0,0.0
