dataset,partition,num_clients,seed,round,client_id,global_l1o_acc,l1o_acc_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_loss,l1o_loss_contribution,global_l1o_priv,l1o_priv_contribution,global_l1o_rob,l1o_rob_contribution,acc_contribution
imdb,iid,20,42,7,3,0.8576,0.0006,0.4906716417910448,-0.0001101551751162,0.3212054669857025,1.1026859283447266e-06,0.7607222222222221,-0.0047888888888889,0.761656,-0.0021099999999999,0.0006
imdb,iid,20,42,7,4,0.8576,-0.0001999999999999,0.4906716417910448,0.0015133298302147,0.3212054669857025,2.714991569519043e-05,0.7607222222222221,-0.0010777777777779,0.761656,-0.0016539999999999,-0.0001999999999999
imdb,iid,20,42,7,5,0.8576,0.001,0.4906716417910448,-0.0008062942351051,0.3212054669857025,0.0001423954963684,0.7607222222222221,-0.0059444444444445,0.761656,-0.0013779999999999,0.001
imdb,iid,20,42,7,6,0.8576,-0.0001999999999999,0.4906716417910448,0.0008138660857521,0.3212054669857025,-4.550814628601074e-05,0.7607222222222221,-0.0019666666666668,0.761656,-0.0009059999999999,-0.0001999999999999
imdb,iid,20,42,7,7,0.8576,-0.001,0.4906716417910448,0.0012702907544736,0.3212054669857025,8.910894393920898e-06,0.7607222222222221,-0.0035,0.761656,-0.001174,-0.001
imdb,iid,20,42,7,8,0.8576,0.0004,0.4906716417910448,0.001404259616523,0.3212054669857025,4.8279762268066406e-05,0.7607222222222221,-0.0054333333333334,0.761656,-0.0013579999999999,0.0004
imdb,iid,20,42,7,9,0.8576,-0.0001999999999999,0.4906716417910448,-0.0001187522401979,0.3212054669857025,6.529688835144043e-05,0.7607222222222221,-0.0045222222222225,0.761656,-0.001696,-0.0001999999999999
imdb,iid,20,42,7,10,0.8576,-0.0003999999999999,0.4906716417910448,0.0020935532129561,0.3212054669857025,0.0001561641693115,0.7607222222222221,-0.0069888888888891,0.761656,-0.0017399999999999,-0.0003999999999999
imdb,iid,20,42,7,11,0.8576,-0.0008,0.4906716417910448,0.0037191720799543,0.3212054669857025,6.631016731262207e-05,0.7607222222222221,-0.0026111111111113,0.761656,-0.0004939999999999,-0.0008
imdb,iid,20,42,7,12,0.8576,-0.0001999999999999,0.4906716417910448,0.0012801752487272,0.3212054669857025,-2.4497509002685547e-05,0.7607222222222221,-0.0005888888888889,0.761656,-0.000966,-0.0001999999999999
imdb,iid,20,42,7,13,0.8576,-0.0003999999999999,0.4906716417910448,0.0011611522805552,0.3212054669857025,0.0001275539398193,0.7607222222222221,-0.0079222222222223,0.761656,-0.001676,-0.0003999999999999
imdb,iid,20,42,7,14,0.8576,-0.0008,0.4906716417910448,0.0030201972430485,0.3212054669857025,-0.000117003917694,0.7607222222222221,0.022333333333333,0.761656,-0.0008059999999999,-0.0008
imdb,iid,20,42,7,15,0.8576,0.0006,0.4906716417910448,0.0003565892822933,0.3212054669857025,8.481740951538086e-05,0.7607222222222221,0.0041222222222221,0.761656,-0.0018839999999999,0.0006
imdb,iid,20,42,7,16,0.8576,0.001,0.4906716417910448,-0.0003393318255791,0.3212054669857025,-1.3679265975952148e-05,0.7607222222222221,-0.0009444444444446,0.761656,-0.0020499999999999,0.001
imdb,iid,20,42,7,17,0.8576,-0.0001999999999999,0.4906716417910448,0.0001144023412895,0.3212054669857025,-0.0001107454299926,0.7607222222222221,-0.0028555555555556,0.761656,-0.002576,-0.0001999999999999
imdb,iid,20,42,7,18,0.8576,-0.0003999999999999,0.4906716417910448,0.0027928539122569,0.3212054669857025,0.0001709461212158,0.7607222222222221,-0.0022777777777778,0.761656,-0.0008979999999999,-0.0003999999999999
imdb,iid,20,42,7,19,0.8576,-0.0001999999999999,0.4906716417910448,0.0015133298302147,0.3212054669857025,8.091330528259277e-05,0.7607222222222221,-0.0029222222222222,0.761656,-0.001896,-0.0001999999999999
imdb,iid,20,42,8,0,0.8586,0.0006,0.484509666899604,-0.0015043191143819,0.3192085921764374,-4.8220157623291016e-05,0.770311111111111,0.0014444444444443,0.760748,-0.0006519999999999,0.0006
imdb,iid,20,42,8,1,0.8586,0.001,0.484509666899604,0.0006010848100517,0.3192085921764374,5.626678466796875e-05,0.770311111111111,-0.0007111111111113,0.760748,-0.00078,0.001
imdb,iid,20,42,8,2,0.8586,-0.0001999999999999,0.484509666899604,-0.0005858151683978,0.3192085921764374,0.0002037286758422,0.770311111111111,0.0039333333333331,0.760748,-0.0005939999999999,-0.0001999999999999
imdb,iid,20,42,8,3,0.8586,0.0004,0.484509666899604,0.0002402658275928,0.3192085921764374,-1.2755393981933594e-05,0.770311111111111,0.0040666666666664,0.760748,-0.0006559999999999,0.0004
imdb,iid,20,42,8,4,0.8586,-0.0001999999999999,0.484509666899604,0.0015101326657893,0.3192085921764374,5.179643630981445e-05,0.770311111111111,-0.0058888888888888,0.760748,1.399999999995849e-05,-0.0001999999999999
imdb,iid,20,42,8,5,0.8586,0.001,0.484509666899604,-0.0019642136974108,0.3192085921764374,0.0001413226127624,0.770311111111111,0.0089999999999998,0.760748,-0.0008759999999999,0.001
imdb,iid,20,42,8,6,0.8586,-0.0001999999999999,0.484509666899604,0.0010443664804144,0.3192085921764374,-5.6296586990356445e-05,0.770311111111111,0.0038444444444443,0.760748,3.2000000000032e-05,-0.0001999999999999
imdb,iid,20,42,8,7,0.8586,-0.0013999999999999,0.484509666899604,0.0005561785275109,0.3192085921764374,2.086162567138672e-05,0.770311111111111,-0.0044222222222223,0.760748,-0.000368,-0.0013999999999999
imdb,iid,20,42,8,8,0.8586,-0.0001999999999999,0.484509666899604,0.0001128341096645,0.3192085921764374,4.154443740844727e-05,0.770311111111111,0.0006888888888887,0.760748,-0.000898,-0.0001999999999999
imdb,iid,20,42,8,9,0.8586,0.0,0.484509666899604,-0.0002329373398555,0.3192085921764374,4.759430885314941e-05,0.770311111111111,0.0033555555555553,0.760748,0.000248,0.0
imdb,iid,20,42,8,10,0.8586,-0.0001999999999999,0.484509666899604,0.0005786002950394,0.3192085921764374,0.0001642704010009,0.770311111111111,0.0112444444444441,0.760748,-0.000582,-0.0001999999999999
imdb,iid,20,42,8,11,0.8586,-0.0008,0.484509666899604,0.0006837418356058,0.3192085921764374,6.99162483215332e-05,0.770311111111111,0.0015333333333331,0.760748,-0.001056,-0.0008
imdb,iid,20,42,8,12,0.8586,0.0001999999999999,0.484509666899604,-0.0001128866884668,0.3192085921764374,-1.850724220275879e-05,0.770311111111111,0.0049999999999998,0.760748,-0.0021539999999999,0.0001999999999999
imdb,iid,20,42,8,13,0.8586,0.0,0.484509666899604,0.0,0.3192085921764374,0.0001047253608703,0.770311111111111,0.0045333333333332,0.760748,8.999999999992347e-05,0.0
imdb,iid,20,42,8,14,0.8586,-0.0005999999999999,0.484509666899604,0.0015022181100323,0.3192085921764374,-7.358193397521973e-05,0.770311111111111,-0.0010000000000003,0.760748,-0.0004439999999999,-0.0005999999999999
imdb,iid,20,42,8,15,0.8586,0.0001999999999999,0.484509666899604,-0.0001128866884668,0.3192085921764374,0.0001085698604583,0.770311111111111,-0.0010888888888889,0.760748,0.0001499999999999,0.0001999999999999
imdb,iid,20,42,8,16,0.8586,-0.0003999999999999,0.484509666899604,-0.0007056998058674,0.3192085921764374,-2.9802322387695312e-06,0.770311111111111,-0.0011555555555557,0.760748,-0.000948,-0.0003999999999999
imdb,iid,20,42,8,17,0.8586,-0.0005999999999999,0.484509666899604,0.0008038940876859,0.3192085921764374,-0.000130295753479,0.770311111111111,0.0038666666666664,0.760748,-0.001344,-0.0005999999999999
imdb,iid,20,42,8,18,0.8586,0.0001999999999999,0.484509666899604,0.000586088148439,0.3192085921764374,0.0001925230026245,0.770311111111111,-0.0043555555555556,0.760748,-0.000276,0.0001999999999999
imdb,iid,20,42,8,19,0.8586,0.0,0.484509666899604,-0.0011646866992778,0.3192085921764374,7.650256156921387e-05,0.770311111111111,0.0041999999999997,0.760748,-0.000712,0.0
imdb,iid,20,42,9,0,0.8588,0.0003999999999999,0.4809035863996274,0.0011738566698976,0.3175555765628814,-6.461143493652344e-05,0.7527111111111111,-0.0002666666666666,0.7597,-0.0004799999999999,0.0003999999999999
imdb,iid,20,42,9,1,0.8588,0.0001999999999999,0.4809035863996274,0.0005867916174238,0.3175555765628814,5.707144737243652e-05,0.7527111111111111,-0.0025333333333332,0.7597,0.0002699999999999,0.0001999999999999
imdb,iid,20,42,9,2,0.8588,-0.0008,0.4809035863996274,0.0006802266974403,0.3175555765628814,0.0002071559429168,0.7527111111111111,-0.0018666666666666,0.7597,0.000978,-0.0008
imdb,iid,20,42,9,3,0.8588,0.0006,0.4809035863996274,-0.0017344933020738,0.3175555765628814,-7.212162017822266e-06,0.7527111111111111,0.0010222222222222,0.7597,-0.0004319999999999,0.0006
imdb,iid,20,42,9,4,0.8588,-0.0006,0.4809035863996274,0.0026629533998601,0.3175555765628814,7.748603820800781e-05,0.7527111111111111,0.0014666666666667,0.7597,0.00019,-0.0006
imdb,iid,20,42,9,5,0.8588,0.0008,0.4809035863996274,0.0002509057469467,0.3175555765628814,0.0001385509967803,0.7527111111111111,-0.002088888888889,0.7597,0.002288,0.0008
imdb,iid,20,42,9,6,0.8588,-0.0008,0.4809035863996274,0.0016108921232197,0.3175555765628814,-7.036328315734863e-05,0.7527111111111111,0.0036888888888888,0.7597,0.0006559999999999,-0.0008
imdb,iid,20,42,9,7,0.8588,-0.0018,0.4809035863996274,0.0005410486352769,0.3175555765628814,3.0517578125e-05,0.7527111111111111,-0.0019111111111109,0.7597,0.000576,-0.0018
imdb,iid,20,42,9,8,0.8588,0.0,0.4809035863996274,-0.0002328830926874,0.3175555765628814,5.131959915161133e-05,0.7527111111111111,-0.0032444444444443,0.7597,0.0004440000000001,0.0
imdb,iid,20,42,9,9,0.8588,-0.0006,0.4809035863996274,0.0008011893784498,0.3175555765628814,1.7255544662475586e-05,0.7527111111111111,0.0127111111111111,0.7597,-0.0010059999999999,-0.0006
imdb,iid,20,42,9,10,0.8588,-0.0013999999999999,0.4809035863996274,0.0024102127655887,0.3175555765628814,0.0001560449600219,0.7527111111111111,-0.0043999999999999,0.7597,0.000846,-0.0013999999999999
imdb,iid,20,42,9,11,0.8588,-0.0008,0.4809035863996274,0.0025415575489992,0.3175555765628814,5.930662155151367e-05,0.7527111111111111,0.0012888888888886,0.7597,0.001128,-0.0008
imdb,iid,20,42,9,12,0.8588,-0.0008,0.4809035863996274,0.0020762248361094,0.3175555765628814,-1.3262033462524414e-05,0.7527111111111111,0.002088888888889,0.7597,-1.999999999990898e-05,-0.0008
imdb,iid,20,42,9,13,0.8588,-0.0008,0.4809035863996274,0.0018435584796646,0.3175555765628814,6.571412086486816e-05,0.7527111111111111,-0.0033555555555555,0.7597,0.0011039999999999,-0.0008
imdb,iid,20,42,9,14,0.8588,-0.0008,0.4809035863996274,0.0018435584796646,0.3175555765628814,-5.412101745605469e-05,0.7527111111111111,-0.0025777777777777,0.7597,0.001056,-0.0008
imdb,iid,20,42,9,15,0.8588,-0.001,0.4809035863996274,0.0007919325266336,0.3175555765628814,0.0001204013824462,0.7527111111111111,-0.0090000000000001,0.7597,0.000636,-0.001
imdb,iid,20,42,9,16,0.8588,-0.0003999999999999,0.4809035863996274,0.0006894336994411,0.3175555765628814,2.166628837585449e-05,0.7527111111111111,-0.0046666666666665,0.7597,-0.0002919999999999,-0.0003999999999999
imdb,iid,20,42,9,17,0.8588,-0.001,0.4809035863996274,0.0024202181744587,0.3175555765628814,-0.0001527070999145,0.7527111111111111,0.0007777777777777,0.7597,0.000152,-0.001
imdb,iid,20,42,9,18,0.8588,-0.0006,0.4809035863996274,0.0010339098811261,0.3175555765628814,0.0002274811267852,0.7527111111111111,-0.0012666666666667,0.7597,-5.199999999994098e-05,-0.0006
imdb,iid,20,42,9,19,0.8588,-0.0001999999999999,0.4809035863996274,0.0001119682389754,0.3175555765628814,6.902217864990234e-05,0.7527111111111111,0.0011333333333332,0.7597,-0.0002899999999999,-0.0001999999999999
imdb,iid,20,42,10,0,0.8594,-0.0005999999999999,0.4768443099837096,0.001960589053477,0.3161625862121582,-7.575750350952148e-05,0.7549111111111111,-6.666666666688137e-05,0.75819,0.000338,-0.0005999999999999
imdb,iid,20,42,10,1,0.8594,0.0002,0.4768443099837096,0.001052876091717,0.3161625862121582,6.318092346191406e-05,0.7549111111111111,0.0052222222222222,0.75819,0.0003819999999999,0.0002
imdb,iid,20,42,10,2,0.8594,-0.0001999999999999,0.4768443099837096,-0.000819719797584,0.3161625862121582,0.0002138912677764,0.7549111111111111,0.0029333333333332,0.75819,-0.0003259999999999,-0.0001999999999999
imdb,iid,20,42,10,3,0.8594,-0.0007999999999999,0.4768443099837096,0.0002109689002406,0.3161625862121582,-7.68899917602539e-06,0.7549111111111111,0.0082444444444444,0.75819,0.000116,-0.0007999999999999
imdb,iid,20,42,10,4,0.8594,-0.0011999999999999,0.4768443099837096,0.0015944842807116,0.3161625862121582,9.277462959289552e-05,0.7549111111111111,-0.0023111111111109,0.75819,0.00078,-0.0011999999999999
imdb,iid,20,42,10,5,0.8594,-0.002,0.4768443099837096,0.0022680387972688,0.3161625862121582,0.0001272857189178,0.7549111111111111,0.0025333333333334,0.75819,0.00039,-0.002
imdb,iid,20,42,10,6,0.8594,-0.0011999999999999,0.4768443099837096,0.0032212563002329,0.3161625862121582,-8.77678394317627e-05,0.7549111111111111,0.0014222222222222,0.75819,0.0004439999999999,-0.0011999999999999
imdb,iid,20,42,10,7,0.8594,-0.0021999999999999,0.4768443099837096,0.0005211902065507,0.3161625862121582,5.0693750381469727e-05,0.7549111111111111,0.0016888888888888,0.75819,-0.0013859999999999,-0.0021999999999999
imdb,iid,20,42,10,8,0.8594,-0.0001999999999999,0.4768443099837096,0.0010416110539748,0.3161625862121582,6.255507469177246e-05,0.7549111111111111,0.0080666666666666,0.75819,-0.0004639999999999,-0.0001999999999999
imdb,iid,20,42,10,9,0.8594,-0.001,0.4768443099837096,0.0007866623779448,0.3161625862121582,-5.304813385009766e-06,0.7549111111111111,0.0052444444444443,0.75819,-0.000746,-0.001
imdb,iid,20,42,10,10,0.8594,-0.0011999999999999,0.4768443099837096,0.0027564642946554,0.3161625862121582,0.0001422464847564,0.7549111111111111,0.0067999999999999,0.75819,-0.0003539999999999,-0.0011999999999999
imdb,iid,20,42,10,11,0.8594,-0.001,0.4768443099837096,0.0033436126336398,0.3161625862121582,5.626678466796875e-05,0.7549111111111111,0.0010000000000001,0.75819,0.001338,-0.001
imdb,iid,20,42,10,12,0.8594,-0.0011999999999999,0.4768443099837096,0.0011296922751341,0.3161625862121582,-6.437301635742188e-06,0.7549111111111111,0.0030222222222222,0.75819,0.000778,-0.0011999999999999
imdb,iid,20,42,10,13,0.8594,-0.0011999999999999,0.4768443099837096,0.0036860483058104,0.3161625862121582,3.659725189208984e-05,0.7549111111111111,-0.0026444444444444,0.75819,0.000928,-0.0011999999999999
imdb,iid,20,42,10,14,0.8594,-0.0015999999999999,0.4768443099837096,0.0011184098675655,0.3161625862121582,-4.094839096069336e-05,0.7549111111111111,0.0037111111111109,0.75819,-0.0001139999999999,-0.0015999999999999
imdb,iid,20,42,10,15,0.8594,-0.0011999999999999,0.4768443099837096,0.0002001082639791,0.3161625862121582,0.0001440644264221,0.7549111111111111,-0.0026888888888889,0.75819,7.00000000000145e-05,-0.0011999999999999
imdb,iid,20,42,10,16,0.8594,-0.0001999999999999,0.4768443099837096,0.000576278341085,0.3161625862121582,1.9103288650512692e-05,0.7549111111111111,-0.0022666666666666,0.75819,0.000646,-0.0001999999999999
imdb,iid,20,42,10,17,0.8594,-0.0011999999999999,0.4768443099837096,0.0020592762862891,0.3161625862121582,-0.0001612901687622,0.7549111111111111,0.0027555555555554,0.75819,0.000648,-0.0011999999999999
imdb,iid,20,42,10,18,0.8594,-0.0007999999999999,0.4768443099837096,0.0013734892443466,0.3161625862121582,0.0002420544624328,0.7549111111111111,0.0050888888888889,0.75819,0.00129,-0.0007999999999999
imdb,iid,20,42,10,19,0.8594,-0.0003999999999999,0.4768443099837096,0.0009196763479803,0.3161625862121582,6.833672523498535e-05,0.7549111111111111,0.0077555555555555,0.75819,0.001152,-0.0003999999999999
imdb,iid,20,107,1,0,0.8138,-0.0006,0.5185549275006144,0.0008731986204572,0.527129590511322,2.7418136596679688e-06,0.9277333333333332,0.0012222222222222,0.774462,-0.0008219999999999,-0.0006
imdb,iid,20,107,1,1,0.8138,-0.0001999999999999,0.5185549275006144,0.0001274090730959,0.527129590511322,0.0011714100837707,0.9277333333333332,-0.0014444444444445,0.774462,-0.0008939999999999,-0.0001999999999999
imdb,iid,20,107,1,2,0.8138,-0.002,0.5185549275006144,0.0029873864366281,0.527129590511322,0.0001959204673767,0.9277333333333332,-0.0008666666666667,0.774462,-0.000574,-0.002
imdb,iid,20,107,1,3,0.8138,0.0003999999999999,0.5185549275006144,-0.0029597024477504,0.527129590511322,-0.0020854473114013,0.9277333333333332,-0.0029777777777777,0.774462,-0.0014279999999999,0.0003999999999999
imdb,iid,20,107,1,4,0.8138,-0.0004,0.5185549275006144,0.0029567943637929,0.527129590511322,0.0002129673957824,0.9277333333333332,-0.0015111111111112,0.774462,9.40000000000385e-05,-0.0004
imdb,iid,20,107,1,5,0.8138,-0.0006,0.5185549275006144,0.0003820394848973,0.527129590511322,0.0002558231353759,0.9277333333333332,0.0023111111111111,0.774462,-0.00089,-0.0006
imdb,iid,20,107,1,6,0.8138,0.0008,0.5185549275006144,0.0002277442287816,0.527129590511322,0.0011869072914123,0.9277333333333332,0.0031222222222222,0.774462,-0.000326,0.0008
imdb,iid,20,107,1,7,0.8138,0.0001999999999999,0.5185549275006144,0.0008558124563665,0.527129590511322,0.0010510087013244,0.9277333333333332,4.444444444429152e-05,0.774462,0.0001519999999999,0.0001999999999999
imdb,iid,20,107,1,8,0.8138,0.0001999999999999,0.5185549275006144,0.0003641703718041,0.527129590511322,0.0006137490272521,0.9277333333333332,0.0017555555555555,0.774462,-0.000464,0.0001999999999999
imdb,iid,20,107,1,9,0.8138,-0.0006,0.5185549275006144,0.0003820394848973,0.527129590511322,5.859136581420898e-05,0.9277333333333332,-0.001311111111111,0.774462,-0.000782,-0.0006
imdb,iid,20,107,1,10,0.8138,-0.0004,0.5185549275006144,0.00025475555269,0.527129590511322,-0.0002338886260986,0.9277333333333332,0.0040444444444445,0.774462,2.000000000002e-05,-0.0004
imdb,iid,20,107,1,11,0.8138,-0.0001999999999999,0.5185549275006144,0.0016016105472974,0.527129590511322,0.0015730261802673,0.9277333333333332,0.001311111111111,0.774462,0.0002919999999999,-0.0001999999999999
imdb,iid,20,107,1,12,0.8138,-0.0001999999999999,0.5185549275006144,-0.0006096916640048,0.527129590511322,0.000587522983551,0.9277333333333332,-0.0027333333333332,0.774462,-2.199999999996649e-05,-0.0001999999999999
imdb,iid,20,107,1,13,0.8138,-0.002,0.5185549275006144,0.0007809632937009,0.527129590511322,-0.0010938644409179,0.9277333333333332,0.0004222222222221,0.774462,-0.0006159999999999,-0.002
imdb,iid,20,107,1,14,0.8138,-0.0006,0.5185549275006144,0.0016099373237971,0.527129590511322,-0.0003209114074707,0.9277333333333332,-0.0012222222222222,0.774462,0.000398,-0.0006
imdb,iid,20,107,1,15,0.8138,-0.0016,0.5185549275006144,-0.0002088694088778,0.527129590511322,-0.001645803451538,0.9277333333333332,0.0007999999999999,0.774462,-0.0006439999999999,-0.0016
imdb,iid,20,107,1,16,0.8138,-0.0008,0.5185549275006144,0.0012458187355762,0.527129590511322,-0.0001620054244995,0.9277333333333332,-0.0005111111111111,0.774462,0.0010019999999999,-0.0008
imdb,iid,20,107,1,17,0.8138,-0.0001999999999999,0.5185549275006144,-0.0001182911726043,0.527129590511322,-0.0004962682723999,0.9277333333333332,0.0033555555555555,0.774462,2.999999999997449e-05,-0.0001999999999999
imdb,iid,20,107,1,18,0.8138,-0.0011999999999999,0.5185549275006144,-0.0009542749533733,0.527129590511322,-0.0004994869232177,0.9277333333333332,0.0011555555555555,0.774462,-0.000388,-0.0011999999999999
imdb,iid,20,107,1,19,0.8138,0.0005999999999999,0.5185549275006144,-0.0018582549883182,0.527129590511322,-0.0006362199783325,0.9277333333333332,0.0009999999999998,0.774462,-0.0010259999999999,0.0005999999999999
imdb,iid,20,107,2,0,0.8386,0.0,0.553541616980682,0.0016694490818029,0.372785210609436,3.62694263458252e-05,0.8177777777777777,-0.0014222222222222,0.782346,-0.0005979999999999,0.0
imdb,iid,20,107,2,1,0.8386,0.0008,0.553541616980682,-0.0026770509591603,0.372785210609436,0.0002894401550292,0.8177777777777777,0.0033777777777777,0.782346,-0.0004939999999999,0.0008
imdb,iid,20,107,2,2,0.8386,-0.0001999999999999,0.553541616980682,0.0015625993364283,0.372785210609436,5.179643630981445e-05,0.8177777777777777,-0.0013777777777777,0.782346,-0.000136,-0.0001999999999999
imdb,iid,20,107,2,3,0.8386,0.0008,0.553541616980682,-0.0005285668340708,0.372785210609436,0.00017711520195,0.8177777777777777,0.0004888888888889,0.782346,-0.000684,0.0008
imdb,iid,20,107,2,4,0.8386,0.0006,0.553541616980682,-0.0001576670288644,0.372785210609436,-0.0003018081188201,0.8177777777777777,-0.0011111111111112,0.782346,-0.000638,0.0006
imdb,iid,20,107,2,5,0.8386,0.0008,0.553541616980682,-0.0010060077507574,0.372785210609436,8.115172386169434e-05,0.8177777777777777,0.0001333333333333,0.782346,0.001336,0.0008
imdb,iid,20,107,2,6,0.8386,-0.0008,0.553541616980682,0.0014806210311942,0.372785210609436,0.0002919435501098,0.8177777777777777,0.0037777777777776,0.782346,0.0002459999999999,-0.0008
imdb,iid,20,107,2,7,0.8386,0.0004,0.553541616980682,-2.5550759713999227e-05,0.372785210609436,0.0003629326820373,0.8177777777777777,-0.0009333333333332,0.782346,-7.599999999996498e-05,0.0004
imdb,iid,20,107,2,8,0.8386,-0.001,0.553541616980682,0.0006592920640551,0.372785210609436,3.501772880554199e-05,0.8177777777777777,0.0023555555555554,0.782346,0.000472,-0.001
imdb,iid,20,107,2,9,0.8386,0.0006,0.553541616980682,-0.0020669749047594,0.372785210609436,0.0002598166465759,0.8177777777777777,2.222222222214576e-05,0.782346,-0.0008259999999999,0.0006
imdb,iid,20,107,2,10,0.8386,0.0006,0.553541616980682,-0.0006349939978382,0.372785210609436,2.136826515197754e-05,0.8177777777777777,0.0046444444444446,0.782346,-0.000788,0.0006
imdb,iid,20,107,2,11,0.8386,0.0001999999999999,0.553541616980682,0.0015378001867889,0.372785210609436,6.756186485290527e-05,0.8177777777777777,0.0005999999999999,0.782346,0.0003499999999999,0.0001999999999999
imdb,iid,20,107,2,12,0.8386,-0.0001999999999999,0.553541616980682,0.0006088558934145,0.372785210609436,-3.102421760559082e-05,0.8177777777777777,-0.0013555555555555,0.782346,-0.001522,-0.0001999999999999
imdb,iid,20,107,2,13,0.8386,-0.0011999999999999,0.553541616980682,0.0007909620628444,0.372785210609436,-0.0003424286842346,0.8177777777777777,0.0017111111111112,0.782346,-8.000000000008001e-05,-0.0011999999999999
imdb,iid,20,107,2,14,0.8386,-0.0008,0.553541616980682,0.0021954173142536,0.372785210609436,-0.0004094243049621,0.8177777777777777,-0.0017333333333331,0.782346,0.0007139999999999,-0.0008
imdb,iid,20,107,2,15,0.8386,-0.0005999999999999,0.553541616980682,0.0003957637871644,0.372785210609436,-0.0002490878105163,0.8177777777777777,-0.0025111111111111,0.782346,0.0002199999999999,-0.0005999999999999
imdb,iid,20,107,2,16,0.8386,-0.0008,0.553541616980682,0.0002892938927621,0.372785210609436,0.0001348555088043,0.8177777777777777,0.0008666666666665,0.782346,-0.0005319999999999,-0.0008
imdb,iid,20,107,2,17,0.8386,-0.0008,0.553541616980682,0.0014806210311942,0.372785210609436,0.000149518251419,0.8177777777777777,-0.0017111111111112,0.782346,0.0006699999999999,-0.0008
imdb,iid,20,107,2,18,0.8386,-0.0005999999999999,0.553541616980682,0.0006340859987945,0.372785210609436,-0.0001246631145477,0.8177777777777777,0.0007333333333332,0.782346,0.0004859999999999,-0.0005999999999999
imdb,iid,20,107,2,19,0.8386,0.0004,0.553541616980682,-0.0014571899866288,0.372785210609436,0.0001089870929718,0.8177777777777777,-0.0006666666666668,0.782346,-0.0011619999999999,0.0004
imdb,iid,20,107,3,0,0.8532,-0.001,0.5337552742616034,0.0017955458607604,0.3418770134449005,0.0001864731311798,0.7705333333333333,0.0009999999999998,0.775278,-0.000576,-0.001
imdb,iid,20,107,3,1,0.8532,-0.0008,0.5337552742616034,3.1620865818871025e-05,0.3418770134449005,0.0001523196697235,0.7705333333333333,0.004,0.775278,-0.0007439999999999,-0.0008
imdb,iid,20,107,3,2,0.8532,0.0001999999999999,0.5337552742616034,-0.0012974807208115,0.3418770134449005,0.0002400577068328,0.7705333333333333,0.0051999999999998,0.775278,-0.0016559999999999,0.0001999999999999
imdb,iid,20,107,3,3,0.8532,0.0005999999999999,0.5337552742616034,-0.0001410428859452,0.3418770134449005,0.000232309103012,0.7705333333333333,0.0055777777777776,0.775278,-5.8000000000002494e-05,0.0005999999999999
imdb,iid,20,107,3,4,0.8532,0.0,0.5337552742616034,-0.0002344116268166,0.3418770134449005,-0.00014528632164,0.7705333333333333,-0.0004666666666666,0.775278,-0.0003419999999999,0.0
imdb,iid,20,107,3,5,0.8532,0.0003999999999999,0.5337552742616034,-0.0002503542562202,0.3418770134449005,-0.0001631081104278,0.7705333333333333,0.000733333333333,0.775278,-0.001132,0.0003999999999999
imdb,iid,20,107,3,6,0.8532,0.0001999999999999,0.5337552742616034,-0.000359614366767,0.3418770134449005,3.206729888916016e-05,0.7705333333333333,0.0018444444444443,0.775278,-0.000896,0.0001999999999999
imdb,iid,20,107,3,7,0.8532,0.0007999999999999,0.5337552742616034,-0.0009702067332346,0.3418770134449005,0.0002650022506713,0.7705333333333333,0.0041111111111109,0.775278,-0.0008559999999999,0.0007999999999999
imdb,iid,20,107,3,8,0.8532,-0.001,0.5337552742616034,0.0006248598387516,0.3418770134449005,-4.905462265014648e-05,0.7705333333333333,0.0027999999999999,0.775278,-0.0011959999999999,-0.001
imdb,iid,20,107,3,9,0.8532,0.0007999999999999,0.5337552742616034,-0.0016741016182652,0.3418770134449005,0.0002132952213287,0.7705333333333333,0.0015555555555555,0.775278,-0.0010499999999999,0.0007999999999999
imdb,iid,20,107,3,10,0.8532,-0.001,0.5337552742616034,-0.000779963387659,0.3418770134449005,4.583597183227539e-05,0.7705333333333333,0.003222222222222,0.775278,-0.000676,-0.001
imdb,iid,20,107,3,11,0.8532,-0.0002,0.5337552742616034,0.0012968725742352,0.3418770134449005,4.032254219055176e-05,0.7705333333333333,-0.0005777777777777,0.775278,-0.0004579999999999,-0.0002
imdb,iid,20,107,3,12,0.8532,0.0003999999999999,0.5337552742616034,-0.0014229621361452,0.3418770134449005,-5.900859832763672e-06,0.7705333333333333,-8.888888888880508e-05,0.775278,-0.001004,0.0003999999999999
imdb,iid,20,107,3,13,0.8532,0.0003999999999999,0.5337552742616034,-1.5832680235194907e-05,0.3418770134449005,-1.373887062072754e-05,0.7705333333333333,0.0027555555555554,0.775278,-0.0005619999999999,0.0003999999999999
imdb,iid,20,107,3,14,0.8532,0.001,0.5337552742616034,-0.0006263263016446,0.3418770134449005,-0.0004037916660308,0.7705333333333333,0.0001555555555556,0.775278,0.0007979999999999,0.001
imdb,iid,20,107,3,15,0.8532,-0.0006,0.5337552742616034,-9.340224343290517e-05,0.3418770134449005,-9.53376293182373e-05,0.7705333333333333,0.0029555555555553,0.775278,-0.0016939999999999,-0.0006
imdb,iid,20,107,3,16,0.8532,-0.001,0.5337552742616034,0.0015614086563587,0.3418770134449005,4.142522811889648e-05,0.7705333333333333,0.0048888888888889,0.775278,-0.0004279999999999,-0.001
