dataset,partition,num_clients,seed,round,client_id,global_l1o_rob,l1o_rob_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_priv,l1o_priv_contribution,l1o_priv_abs_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,l1o_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,l1o_loss_contribution,l1o_acc_contribution,global_l1o_loss,global_l1o_acc,acc_contribution
adult,iid,20,42,2,19,0.9831026717166548,-0.0001310267171664,0.8730538922155688,-0.0007929988830295,0.8061098100442363,-0.0006336547320153,0.8114829526261227,0.0296101294132722,,0.8925241409413942,-0.000365034962692,0.000365034962692,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,8.800625801086426e-05,0.0003070938683591,0.307836502790451,0.8547446002661481,0.0003070938683591
adult,iid,20,42,3,0,0.9835929982598014,2.6614801924451648e-05,0.8807733619763695,-0.0004206678743767,0.8117923075300124,0.0003194763850501,0.908129389975422,0.0085324232081911,,0.90844412051997,-0.000813621466569,0.000813621466569,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0002295672893524,0.0004094584911454,0.3023924529552459,0.8577131743269526,0.0004094584911454
adult,iid,20,42,3,1,0.9835929982598014,0.0003592998259801,0.8807733619763695,0.0037271198924885,0.8117923075300124,0.0054107034434902,0.908129389975422,0.0071928618854033,,0.90844412051997,0.0060091476435608,0.0060091476435608,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0002786219120025,0.0010236462278636,0.3023924529552459,0.8577131743269526,0.0010236462278636
adult,iid,20,42,3,2,0.9835929982598014,7.165523595031864e-06,0.8807733619763695,-0.0016848719138453,0.8117923075300124,-0.0004739165394902,0.908129389975422,0.001846264953581,,0.90844412051997,0.0018363852933845,0.0018363852933845,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,5.033612251281738e-05,-0.0001023646227863,0.3023924529552459,0.8577131743269526,-0.0001023646227863
adult,iid,20,42,3,3,0.9835929982598014,-0.0001525232879516,0.8807733619763695,0.0003865886685027,0.8117923075300124,0.0013846633518763,0.908129389975422,0.0260632039977168,,0.90844412051997,0.0026756877605293,0.0026756877605293,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,7.447600364685059e-05,0.0002047292455726,0.3023924529552459,0.8577131743269526,0.0002047292455726
adult,iid,20,42,3,4,0.9835929982598014,-0.0007257651755553,0.8807733619763695,-0.0040440168729979,0.8117923075300124,-0.0057036896381158,0.908129389975422,0.0194469358990785,,0.90844412051997,-0.0078179425505308,0.0078179425505308,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-0.0002413392066955,0.0001023646227863,0.3023924529552459,0.8577131743269526,0.0001023646227863
adult,iid,20,42,3,5,0.9835929982598014,0.0001750435049646,0.8807733619763695,-0.0010176827997498,0.8117923075300124,-0.0004898106537452,0.908129389975422,0.0072132465142285,,0.90844412051997,0.0020614585972028,0.0020614585972028,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-3.933906555175781e-05,0.0004094584911454,0.3023924529552459,0.8577131743269526,0.0004094584911454
adult,iid,20,42,3,6,0.9835929982598014,-0.0003367796089671,0.8807733619763695,-0.0042140977154973,0.8117923075300124,-0.001416451580386,0.908129389975422,0.0139430861163205,,0.90844412051997,0.0007972763533502,0.0007972763533502,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0003134310245513,0.0006141877367181,0.3023924529552459,0.8577131743269526,0.0006141877367181
adult,iid,20,42,3,7,0.9835929982598014,0.0003122120994983,0.8807733619763695,0.0023223042495856,0.8117923075300124,0.0043243243243242,0.908129389975422,0.006077531479691,,0.90844412051997,0.0042823658032059,0.0042823658032059,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.000287652015686,0.0012283754734363,0.3023924529552459,0.8577131743269526,0.0012283754734363
adult,iid,20,42,3,8,0.9835929982598014,0.0003511106561572,0.8807733619763695,0.0021192634201112,0.8117923075300124,0.0026095885112278,0.908129389975422,0.0066220922783026,,0.90844412051997,0.0039079949531567,0.0039079949531567,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.000181645154953,-0.0002047292455726,0.3023924529552459,0.8577131743269526,-0.0002047292455726
adult,iid,20,42,3,9,0.9835929982598014,-0.0008660047087726,0.8807733619763695,-0.0027032378326086,0.8117923075300124,-0.0015496995824865,0.908129389975422,0.0078102249298184,,0.90844412051997,-0.000923268177977,0.000923268177977,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-0.0001030266284942,0.0003070938683591,0.3023924529552459,0.8577131743269526,0.0003070938683591
adult,iid,20,42,3,10,0.9835929982598014,0.0001535469341795,0.8807733619763695,0.0028497342914052,0.8117923075300124,0.0021568641240772,0.908129389975422,-0.0094817644934712,,0.90844412051997,0.0009590353535545,0.0009590353535545,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-8.723139762878418e-05,-0.0001023646227863,0.3023924529552459,0.8577131743269526,-0.0001023646227863
adult,iid,20,42,3,11,0.9835929982598014,0.0001095301463813,0.8807733619763695,-0.0004289280999664,0.8117923075300124,5.298038084911028e-06,0.908129389975422,0.0396335426155225,,0.90844412051997,-0.0007794143947507,0.0007794143947507,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.000169426202774,-0.0005118231139318,0.3023924529552459,0.8577131743269526,-0.0005118231139318
adult,iid,20,42,3,12,0.9835929982598014,0.0004207185996519,0.8807733619763695,-0.0009060273366076,0.8117923075300124,-0.0015496995824865,0.908129389975422,0.0481892625423707,,0.90844412051997,-0.0003168364274374,0.0003168364274374,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-0.0002738535404205,-0.0005118231139318,0.3023924529552459,0.8577131743269526,-0.0005118231139318
adult,iid,20,42,3,13,0.9835929982598014,-0.0003347323165113,0.8807733619763695,-0.0014462084293584,0.8117923075300124,-0.0024869365852973,0.908129389975422,0.0087187969574484,,0.90844412051997,-0.0008513629155531,0.0008513629155531,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-0.0001854300498962,-0.0001023646227863,0.3023924529552459,0.8577131743269526,-0.0001023646227863
adult,iid,20,42,3,14,0.9835929982598014,9.212816050774286e-05,0.8807733619763695,-0.0004632099978487,0.8117923075300124,0.0015496995824864,0.908129389975422,0.0029819799881187,,0.90844412051997,0.0006200523027072,0.0006200523027072,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-0.000260978937149,0.0001023646227863,0.3023924529552459,0.8577131743269526,0.0001023646227863
adult,iid,20,42,3,15,0.9835929982598014,-0.0001166956699765,0.8807733619763695,0.003624364841699,0.8117923075300124,0.0014005574661312,0.908129389975422,-0.0030402217847615,,0.90844412051997,-0.0008754189248019,0.0008754189248019,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0001376867294311,0.0003070938683591,0.3023924529552459,0.8577131743269526,0.0003070938683591
adult,iid,20,42,3,16,0.9835929982598014,0.0003244958542327,0.8807733619763695,0.0035489501765366,0.8117923075300124,0.0034082794738532,0.908129389975422,0.0095982480867569,,0.90844412051997,0.0013077468322171,0.0013077468322171,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0002610087394714,0.0006141877367181,0.3023924529552459,0.8577131743269526,0.0006141877367181
adult,iid,20,42,3,17,0.9835929982598014,-0.0006223769065411,0.8807733619763695,-0.0034472157271396,0.8117923075300124,-0.0029449590105328,0.908129389975422,0.0145138557234212,,0.90844412051997,-0.0012820874608304,0.0012820874608304,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-0.0001350939273834,0.0001023646227863,0.3023924529552459,0.8577131743269526,0.0001023646227863
adult,iid,20,42,3,18,0.9835929982598014,0.0003326850240557,0.8807733619763695,0.0015370851267274,0.8117923075300124,0.0006230586558455,0.908129389975422,0.0280725459818984,,0.90844412051997,-0.0003409140658755,0.0003409140658755,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,9.5367431640625e-07,-0.0001023646227863,0.3023924529552459,0.8577131743269526,-0.0001023646227863
adult,iid,20,42,3,19,0.9835929982598014,1.3307400962170313e-05,0.8807733619763695,-0.0035665759563113,0.8117923075300124,-0.0004845126156601,0.908129389975422,0.0094992370324638,,0.90844412051997,0.0011304362648171,0.0011304362648171,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0001521408557891,0.0001023646227863,0.3023924529552459,0.8577131743269526,0.0001023646227863
