dataset,partition,num_clients,seed,round,client_id,global_l1o_acc,l1o_acc_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_loss,l1o_loss_contribution,global_l1o_priv,l1o_priv_contribution,global_l1o_rob,l1o_rob_contribution,acc_contribution
imdb,noniid,4,123,2,1,0.82,0.0583999999999998,0.552439024390244,-0.0578550932568149,0.3934274315834045,0.0816211104393005,0.8459333333333334,-0.0037222222222221,0.780598,-0.0190119999999999,0.0583999999999998
imdb,noniid,4,123,2,2,0.82,0.0001999999999999,0.552439024390244,-0.0103811756585484,0.3934274315834045,0.0031397640705108,0.8459333333333334,-0.0628222222222221,0.780598,0.001434,0.0001999999999999
imdb,noniid,4,123,2,3,0.82,-0.0012,0.552439024390244,-0.0069862069784847,0.3934274315834045,-0.0002124309539794,0.8459333333333334,0.0043555555555558,0.780598,0.000994,-0.0012
imdb,noniid,4,123,3,0,0.8428,0.0834,0.5230185097294732,-0.0727149640656282,0.3563927412033081,0.156911551952362,0.8987777777777777,0.0582,0.770598,-0.0232139999999999,0.0834
imdb,noniid,4,123,3,1,0.8428,0.028,0.5230185097294732,-0.0268096689646849,0.3563927412033081,0.05542454123497,0.8987777777777777,0.0639333333333334,0.770598,-0.0105159999999999,0.028
imdb,noniid,4,123,3,2,0.8428,0.0103999999999999,0.5230185097294732,-0.0115802408711995,0.3563927412033081,0.0178488194942474,0.8987777777777777,0.0764777777777778,0.770598,-0.000866,0.0103999999999999
imdb,noniid,4,123,3,3,0.8428,-0.0028,0.5230185097294732,0.002441404715282,0.3563927412033081,-0.0063896775245666,0.8987777777777777,0.0286999999999997,0.770598,0.000542,-0.0028
imdb,noniid,4,123,4,0,0.8492,0.0736,0.5007065473386717,-0.0691748348170786,0.3461076021194458,0.1502705216407776,0.8288888888888888,-0.0478555555555557,0.766182,-0.021432,0.0736
imdb,noniid,4,123,4,1,0.8492,0.0209999999999999,0.5007065473386717,-0.024045927908853,0.3461076021194458,0.0478158295154571,0.8288888888888888,-0.0327111111111113,0.766182,-0.0085459999999999,0.0209999999999999
imdb,noniid,4,123,4,2,0.8492,0.0137999999999999,0.5007065473386717,-0.0164110011410985,0.3461076021194458,0.0221109986305236,0.8288888888888888,-0.0438222222222222,0.766182,-0.0003319999999999,0.0137999999999999
imdb,noniid,4,123,4,3,0.8492,-0.0022,0.5007065473386717,0.0031730730610113,0.3461076021194458,-0.0061811804771423,0.8288888888888888,0.0151777777777777,0.766182,0.000956,-0.0022
