dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,gtg_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
adult,noniid,20,42,3,4,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,0.0085202624548727,0.0,0.3467195332050323,0.8427679394001433,0.0
adult,noniid,20,42,3,5,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,0.0371447407932423,0.0003624572699787,0.3467195332050323,0.8427679394001433,0.0003624572699787
adult,noniid,20,42,3,6,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,0.0119213844413187,0.0,0.3467195332050323,0.8427679394001433,0.0
adult,noniid,20,42,3,7,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0,0.3467195332050323,0.8427679394001433,0.0
adult,noniid,20,42,3,8,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,0.0327186477718068,0.0,0.3467195332050323,0.8427679394001433,0.0
adult,noniid,20,42,3,9,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0,0.3467195332050323,0.8427679394001433,0.0
adult,noniid,20,42,3,10,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0,0.3467195332050323,0.8427679394001433,0.0
adult,noniid,20,42,3,11,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0105538709783038,0.0105538709783038,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0064907821378058,0.3467195332050323,0.8427679394001433,0.0064907821378058
adult,noniid,20,42,3,12,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,-0.0009835909272727,0.0009835909272727,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0056049677118911,0.3467195332050323,0.8427679394001433,0.0056049677118911
adult,noniid,20,42,3,13,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,0.0127636085250484,0.0,0.3467195332050323,0.8427679394001433,0.0
adult,noniid,20,42,3,14,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0046681151501083,0.3467195332050323,0.8427679394001433,0.0046681151501083
adult,noniid,20,42,3,15,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0025285503583482,0.3467195332050323,0.8427679394001433,0.0025285503583482
