dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
imdb,iid,4,2025,7,3,0.8718,-0.0005133333333333,0.4285386556549667,0.0033792825839392,0.2961434423923492,0.0028871983289718,0.7113,0.0,0.741378,-0.0007049999999999,-0.0005133333333333
imdb,iid,4,2025,8,0,0.8738,0.0016266666666666,0.4188601510643168,0.0,0.2894262373447418,0.002952284614245,0.6710222222222222,0.0,0.7360599999999999,-0.0007483333333333,0.0016266666666666
imdb,iid,4,2025,8,1,0.8738,0.0027866666666666,0.4188601510643168,0.0,0.2894262373447418,0.0023118048906326,0.6710222222222222,-0.0010548148148148,0.7360599999999999,0.0,0.0027866666666666
imdb,iid,4,2025,8,2,0.8738,-0.0015133333333333,0.4188601510643168,0.0,0.2894262373447418,-0.0009819308916727,0.6710222222222222,0.0,0.7360599999999999,0.0,-0.0015133333333333
imdb,iid,4,2025,8,3,0.8738,0.0,0.4188601510643168,0.0051833451298701,0.2894262373447418,0.0018522987763086,0.6710222222222222,0.0,0.7360599999999999,0.0,0.0
imdb,iid,4,2025,9,0,0.878,0.0003933333333333,0.4061503416856492,0.0,0.2823240160942077,0.0001676847537358,0.6987222222222225,0.0,0.729454,-0.0008050666666666,0.0003933333333333
imdb,iid,4,2025,9,1,0.878,0.0035199999999999,0.4061503416856492,0.0,0.2823240160942077,0.0039279123147328,0.6987222222222225,0.0292403703703704,0.729454,0.0,0.0035199999999999
imdb,iid,4,2025,9,2,0.878,-0.0004733333333333,0.4061503416856492,0.0,0.2823240160942077,-0.000548967719078,0.6987222222222225,0.0,0.729454,0.0,-0.0004733333333333
imdb,iid,4,2025,9,3,0.878,0.0,0.4061503416856492,0.0035703057195929,0.2823240160942077,0.003159827987353,0.6987222222222225,0.0,0.729454,0.0,0.0
imdb,iid,4,2025,10,0,0.8824,-0.0001533333333333,0.3900725294650952,0.0,0.2740460634231567,0.0009775052467981,0.7127222222222223,-0.0050096296296296,0.722572,-7.619999999997444e-05,-0.0001533333333333
imdb,iid,4,2025,10,1,0.8824,0.0042266666666666,0.3900725294650952,0.0,0.2740460634231567,0.0042584250370661,0.7127222222222223,0.0,0.722572,0.0,0.0042266666666666
imdb,iid,4,2025,10,2,0.8824,-0.0003,0.3900725294650952,-0.0024873255055399,0.2740460634231567,-0.0001285374164581,0.7127222222222223,0.0159577777777778,0.722572,0.0,-0.0003
imdb,iid,4,2025,10,3,0.8824,0.0,0.3900725294650952,0.0038294390649513,0.2740460634231567,0.0028623322645823,0.7127222222222223,0.0,0.722572,0.0,0.0
imdb,iid,4,9928,1,0,0.8554,0.0923933333333333,0.4987140519055412,0.131874170987232,0.3358793556690216,-0.0,0.6759999999999999,0.0,0.767914,0.0,0.0923933333333333
imdb,iid,4,9928,1,1,0.8554,0.0965133333333333,0.4987140519055412,0.0,0.3358793556690216,0.0974236746629079,0.6759999999999999,0.0,0.767914,0.0,0.0965133333333333
imdb,iid,4,9928,1,2,0.8554,0.0,0.4987140519055412,0.1199548895287064,0.3358793556690216,-0.0,0.6759999999999999,-0.0304092592592592,0.767914,0.0332467333333333,0.0
imdb,iid,4,9928,1,3,0.8554,0.0827866666666666,0.4987140519055412,0.1166612743122641,0.3358793556690216,0.084512789050738,0.6759999999999999,0.0,0.767914,0.0315534666666666,0.0827866666666666
imdb,iid,4,9928,2,0,0.862,-0.0002333333333333,0.4728538283062645,0.0,0.3196100890636444,-0.0018758068482081,0.7597555555555555,0.0012222222222221,0.758966,-0.0006936,-0.0002333333333333
imdb,iid,4,9928,2,1,0.862,0.0033999999999999,0.4728538283062645,0.0,0.3196100890636444,0.0064626375834147,0.7597555555555555,0.0,0.758966,0.0,0.0033999999999999
imdb,iid,4,9928,2,2,0.862,0.0010999999999999,0.4728538283062645,-0.0029646709753862,0.3196100890636444,0.003842889269193,0.7597555555555555,0.0,0.758966,0.0,0.0010999999999999
imdb,iid,4,9928,2,3,0.862,0.0022533333333333,0.4728538283062645,0.0020374898635649,0.3196100890636444,0.0077715873718261,0.7597555555555555,0.0,0.758966,0.0,0.0022533333333333
imdb,iid,4,9928,3,0,0.8652,-4.666666666666523e-05,0.4604715672676838,0.0,0.3148705661296844,-0.0030945718288421,0.7483,0.0096440740740739,0.755462,-0.0006040666666666,-4.666666666666523e-05
imdb,iid,4,9928,3,1,0.8652,0.0034599999999999,0.4604715672676838,0.0,0.3148705661296844,0.0050221969683965,0.7483,0.0,0.755462,0.0,0.0034599999999999
imdb,iid,4,9928,3,2,0.8652,-0.0005399999999999,0.4604715672676838,-0.000410819054003,0.3148705661296844,6.731152534484863e-05,0.7483,0.0,0.755462,0.0,-0.0005399999999999
imdb,iid,4,9928,3,3,0.8652,0.0001466666666666,0.4604715672676838,0.0045728218140632,0.3148705661296844,0.0024844169616699,0.7483,0.0,0.755462,0.0,0.0001466666666666
imdb,iid,4,9928,4,0,0.8672,0.0008199999999999,0.4517988929889299,0.0,0.3100205361843109,-0.0010556707779566,0.7733555555555554,0.0372288888888887,0.751692,-0.0009745333333333,0.0008199999999999
imdb,iid,4,9928,4,1,0.8672,0.0021,0.4517988929889299,0.0,0.3100205361843109,0.0045819560686747,0.7733555555555554,0.0,0.751692,0.0,0.0021
imdb,iid,4,9928,4,2,0.8672,-0.0009533333333333,0.4517988929889299,-0.0014071534830918,0.3100205361843109,-0.0008999357620875,0.7733555555555554,0.0,0.751692,0.0005883333333333,-0.0009533333333333
imdb,iid,4,9928,4,3,0.8672,-0.0001266666666666,0.4517988929889299,0.0098131307373869,0.3100205361843109,0.0019562105337778,0.7733555555555554,0.0,0.751692,-0.001144,-0.0001266666666666
imdb,iid,4,9928,5,0,0.869,0.0012,0.4451093210586881,0.0,0.3047265410423279,7.123549779256186e-05,0.7583666666666669,0.0,0.747276,0.0,0.0012
imdb,iid,4,9928,5,1,0.869,0.0020333333333333,0.4451093210586881,0.0,0.3047265410423279,0.0037081291278203,0.7583666666666669,0.0,0.747276,0.0,0.0020333333333333
imdb,iid,4,9928,5,2,0.869,0.0,0.4451093210586881,0.0,0.3047265410423279,-0.0,0.7583666666666669,0.0077337037037038,0.747276,0.0,0.0
imdb,iid,4,9928,5,3,0.869,0.0,0.4451093210586881,0.0128434478039477,0.3047265410423279,0.0021678646405537,0.7583666666666669,0.0,0.747276,2.313333333334352e-05,0.0
imdb,iid,4,9928,6,0,0.8706,0.0026333333333333,0.4357914082242132,0.0,0.2987619638442993,0.0013136247793833,0.6663333333333332,0.0,0.7424379999999999,-0.0005591333333333,0.0026333333333333
imdb,iid,4,9928,6,1,0.8706,0.0021466666666666,0.4357914082242132,-0.0065883944802113,0.2987619638442993,0.0042078117529551,0.6663333333333332,0.0,0.7424379999999999,-0.0025736666666666,0.0021466666666666
imdb,iid,4,9928,6,2,0.8706,0.0,0.4357914082242132,0.0,0.2987619638442993,-0.0,0.6663333333333332,0.0,0.7424379999999999,-0.0003912666666666,0.0
imdb,iid,4,9928,6,3,0.8706,0.0,0.4357914082242132,0.011635394019726,0.2987619638442993,0.0015612026055653,0.6663333333333332,0.0088540740740739,0.7424379999999999,0.0008085333333333,0.0
imdb,iid,4,9928,7,0,0.8752,0.0036066666666666,0.4223034734917733,0.0,0.29143026471138,0.0023758381605148,0.798,0.0,0.740024,-0.0005359999999999,0.0036066666666666
imdb,iid,4,9928,7,1,0.8752,0.00114,0.4223034734917733,0.0,0.29143026471138,0.0033229708671569,0.798,0.0227533333333333,0.740024,0.0,0.00114
imdb,iid,4,9928,7,2,0.8752,0.0,0.4223034734917733,0.0,0.29143026471138,-0.0,0.798,0.0094785185185184,0.740024,0.0,0.0
imdb,iid,4,9928,7,3,0.8752,0.0012399999999999,0.4223034734917733,0.0077924070120819,0.29143026471138,0.0030848999818166,0.798,0.0,0.740024,0.0,0.0012399999999999
imdb,iid,4,9928,8,0,0.879,0.0032599999999999,0.4063708759954493,0.0,0.2837416529655456,0.0024577269951502,0.6543333333333334,0.0,0.734618,-0.0003531999999999,0.0032599999999999
imdb,iid,4,9928,8,1,0.879,0.0009199999999999,0.4063708759954493,0.0,0.2837416529655456,0.0041193654139836,0.6543333333333334,-0.0043948148148148,0.734618,0.0,0.0009199999999999
imdb,iid,4,9928,8,2,0.879,0.0,0.4063708759954493,0.0,0.2837416529655456,-0.0,0.6543333333333334,0.0,0.734618,0.0,0.0
imdb,iid,4,9928,8,3,0.879,0.0,0.4063708759954493,0.0076054996490153,0.2837416529655456,0.0034409523010253,0.6543333333333334,0.0,0.734618,-0.0009590666666666,0.0
imdb,iid,4,9928,9,0,0.8844,0.0044733333333333,0.3903211216644052,0.0,0.2754108607769012,0.0031378616889317,0.6960444444444445,0.0,0.7281299999999999,0.0004327999999999,0.0044733333333333
imdb,iid,4,9928,9,1,0.8844,-2.666666666667113e-05,0.3903211216644052,0.0,0.2754108607769012,0.0028733402490615,0.6960444444444445,0.0153255555555555,0.7281299999999999,0.0,-2.666666666667113e-05
imdb,iid,4,9928,9,2,0.8844,-0.0017666666666666,0.3903211216644052,0.0,0.2754108607769012,-0.0,0.6960444444444445,0.0,0.7281299999999999,0.0,-0.0017666666666666
imdb,iid,4,9928,9,3,0.8844,0.0024333333333333,0.3903211216644052,0.0046530265322022,0.2754108607769012,0.0038861513137817,0.6960444444444445,0.0,0.7281299999999999,-0.0004338666666666,0.0024333333333333
imdb,iid,4,9928,10,0,0.8866,0.00102,0.3746898263027295,0.0,0.2672580182552337,0.0007721116145451,0.684911111111111,0.0,0.723588,0.0001123333333333,0.00102
imdb,iid,4,9928,10,1,0.8866,0.0016333333333333,0.3746898263027295,-0.0088328126346146,0.2672580182552337,0.0044331381718317,0.684911111111111,0.0,0.723588,0.0,0.0016333333333333
imdb,iid,4,9928,10,2,0.8866,0.0,0.3746898263027295,0.0,0.2672580182552337,-0.0,0.684911111111111,0.0454111111111111,0.723588,0.0,0.0
imdb,iid,4,9928,10,3,0.8866,0.00318,0.3746898263027295,0.0061960731258547,0.2672580182552337,0.0065501928329467,0.684911111111111,0.0,0.723588,0.0008544666666666,0.00318
imdb,iid,20,42,1,0,0.8138,0.0,0.4988940771688375,0.0366370763146197,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,1,0.8138,0.0,0.4988940771688375,0.035279402088948,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0125940666666666,0.0
imdb,iid,20,42,1,2,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,0.0119865357875823,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,3,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,4,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0011059259259259,0.767692,0.0,0.0
imdb,iid,20,42,1,5,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,6,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,7,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,8,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,9,0.8138,0.0209866666666666,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0209866666666666
imdb,iid,20,42,1,10,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,11,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,12,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,13,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,14,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,15,0.8138,0.0135466666666666,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0135466666666666
imdb,iid,20,42,1,16,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,17,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,18,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,1,19,0.8138,0.0,0.4988940771688375,0.0,0.5602271556854248,-0.0,0.8643333333333334,0.0,0.767692,0.0,0.0
imdb,iid,20,42,2,0,0.8356,0.0,0.5536141694590714,0.0047559736106547,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,1,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,2,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0009896,0.0
imdb,iid,20,42,2,3,0.8356,0.0035599999999999,0.5536141694590714,0.0,0.3834233283996582,0.0146429777145385,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0035599999999999
imdb,iid,20,42,2,4,0.8356,0.0,0.5536141694590714,0.0056968485897844,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,5,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,6,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,7,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,8,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,9,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,10,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,11,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0008914666666666,0.0
imdb,iid,20,42,2,12,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,13,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0047188888888888,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,14,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,15,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,16,0.8356,0.0006933333333333,0.5536141694590714,0.0,0.3834233283996582,0.0062215248743693,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0006933333333333
imdb,iid,20,42,2,17,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,18,0.8356,0.0,0.5536141694590714,0.0035938932149481,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,2,19,0.8356,0.0,0.5536141694590714,0.0,0.3834233283996582,-0.0,0.7793555555555556,0.0,0.7819119999999999,0.0,0.0
imdb,iid,20,42,3,0,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
imdb,iid,20,42,3,1,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
imdb,iid,20,42,3,2,0.8518,0.0020266666666666,0.527823432730688,0.0,0.3476961553096771,0.0032502979040145,0.8075555555555556,0.0,0.776682,0.0,0.0020266666666666
imdb,iid,20,42,3,3,0.8518,0.0020133333333333,0.527823432730688,0.0,0.3476961553096771,0.0037495781977971,0.8075555555555556,0.0,0.776682,0.0,0.0020133333333333
imdb,iid,20,42,3,4,0.8518,0.0013866666666666,0.527823432730688,0.0016700875025508,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0007003333333333,0.0013866666666666
imdb,iid,20,42,3,5,0.8518,-0.0006066666666666,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,-0.0006066666666666
imdb,iid,20,42,3,6,0.8518,-0.0002533333333333,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,-0.0002533333333333
imdb,iid,20,42,3,7,0.8518,0.0013599999999999,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0013599999999999
imdb,iid,20,42,3,8,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
imdb,iid,20,42,3,9,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
imdb,iid,20,42,3,10,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
imdb,iid,20,42,3,11,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
imdb,iid,20,42,3,12,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
