dataset,partition,num_clients,seed,round,client_id,global_l1o_rob,l1o_rob_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_priv,l1o_priv_contribution,l1o_priv_abs_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,l1o_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,loss_contribution,acc_contribution,global_l1o_loss,global_l1o_acc
cifar,noniid,20,42,9,16,0.2648040056228637,0.0047879815101623,0.0271816881258941,0.0087606354943151,0.9958424413869958,0.005747647364268,0.628411111111111,0.087522222222222,,0.957260985083322,-0.004155927034726,0.004155927034726,0.4332,0.6152141152760897,0.4373365136312944,0.4255504428263116,1.524945855140686,-0.0507853031158447,-0.0308,1.524945855140686,0.4332
cifar,noniid,20,42,9,17,0.2648040056228637,0.0110059976577758,0.0271816881258941,0.0089107433843611,0.9958424413869958,-0.0036193314881839,0.628411111111111,-0.0071444444444446,,0.957260985083322,-0.0008256574563848,0.0008256574563848,0.4332,0.6152141152760897,0.4373365136312944,0.4255504428263116,1.524945855140686,-0.0461583137512207,-0.023,1.524945855140686,0.4332
cifar,noniid,20,42,9,18,0.2648040056228637,-0.0132179856300354,0.0271816881258941,0.0089025976221045,0.9958424413869958,0.0027663187864453,0.628411111111111,0.0992777777777775,,0.957260985083322,-0.0065807058574113,0.0065807058574113,0.4332,0.6152141152760897,0.4373365136312944,0.4255504428263116,1.524945855140686,-0.062778353691101,-0.0276,1.524945855140686,0.4332
cifar,noniid,20,42,9,19,0.2648040056228637,-0.0062800049781799,0.0271816881258941,0.0035130490726396,0.9958424413869958,0.0102192889078135,0.628411111111111,0.0023444444444442,,0.957260985083322,0.0014006789226901,0.0014006789226901,0.4332,0.6152141152760897,0.4373365136312944,0.4255504428263116,1.524945855140686,-0.0461564064025878,-0.0156,1.524945855140686,0.4332
cifar,noniid,20,42,10,0,0.2783480286598205,0.0081340074539184,0.0185103569854561,0.0047729832480824,0.9997807743303604,0.0042580370449222,0.6740444444444444,0.1048111111111111,,0.9563189319709564,-0.0062884280666137,0.0062884280666137,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0949883460998535,-0.0317999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,1,0.2783480286598205,0.006518006324768,0.0185103569854561,0.004236294995244,0.9997807743303604,0.0025534169341991,0.6740444444444444,0.0209999999999999,,0.9563189319709564,-0.0072405625036494,0.0072405625036494,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.1005995273590087,-0.0299999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,2,0.2783480286598205,0.0079960227012634,0.0185103569854561,0.0043554860445735,0.9997807743303604,0.0026609218298878,0.6740444444444444,0.070488888888889,,0.9563189319709564,-0.0058056008106258,0.0058056008106258,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0564154386520385,-0.0167999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,3,0.2783480286598205,0.0063920021057128,0.0185103569854561,0.0028467131272533,0.9997807743303604,0.0083031722375984,0.6740444444444444,0.0718999999999998,,0.9563189319709564,-0.0012762406257592,0.0012762406257592,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0771565437316894,-0.0217999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,4,0.2783480286598205,-0.0010319948196411,0.0185103569854561,0.0040115997360775,0.9997807743303604,0.0106443899659286,0.6740444444444444,0.0336888888888891,,0.9563189319709564,-0.0027061215279118,0.0027061215279118,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0752887725830078,-0.0229999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,5,0.2783480286598205,-0.0046999454498291,0.0185103569854561,0.0066445632047687,0.9997807743303604,9.62625536558015e-05,0.6740444444444444,0.0807,,0.9563189319709564,-0.008719868358584,0.008719868358584,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0710066556930542,-0.0319999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,6,0.2783480286598205,-0.0007479786872863,0.0185103569854561,0.0048006795661013,0.9997807743303604,0.0033003300330032,0.6740444444444444,0.0841111111111112,,0.9563189319709564,-0.015041687079762,0.015041687079762,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.112036108970642,-0.0379999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,7,0.2783480286598205,0.0160019993782043,0.0185103569854561,0.0047374020605813,0.9997807743303604,0.000212199205869,0.6740444444444444,0.0514444444444446,,0.9563189319709564,-0.0101492667685174,0.0101492667685174,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0603096485137939,-0.0167999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,8,0.2783480286598205,0.0063660144805908,0.0185103569854561,0.0042019309123241,0.9997807743303604,0.0087289759420906,0.6740444444444444,0.1422444444444444,,0.9563189319709564,0.0016186526438083,0.0016186526438083,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.1279516220092773,-0.0429999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,9,0.2783480286598205,0.0089540481567382,0.0185103569854561,0.0029046074988031,0.9997807743303604,0.0010645092612304,0.6740444444444444,0.1305777777777781,,0.9563189319709564,-0.0037874898837028,0.0037874898837028,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.095421552658081,-0.0272,1.5074865818023682,0.453
cifar,noniid,20,42,10,10,0.2783480286598205,0.003786027431488,0.0185103569854561,0.003994227953198,0.9997807743303604,0.0020215136267724,0.6740444444444444,0.0483777777777778,,0.9563189319709564,-0.0082314258260468,0.0082314258260468,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0934596061706543,-0.0329999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,11,0.2783480286598205,-0.0079799890518188,0.0185103569854561,0.0049189237070376,0.9997807743303604,0.0083031722375984,0.6740444444444444,0.0505444444444445,,0.9563189319709564,-0.0088896330090296,0.0088896330090296,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0768171548843383,-0.0263999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,12,0.2783480286598205,-0.0005819797515869,0.0185103569854561,0.0057664302630348,0.9997807743303604,0.0030874281807571,0.6740444444444444,-0.0005333333333334,,0.9563189319709564,-0.0060657693098545,0.0060657693098545,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.1066043376922607,-0.0375999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,13,0.2783480286598205,-0.0064119696617126,0.0185103569854561,0.0032589142814165,0.9997807743303604,0.0026616244762649,0.6740444444444444,0.1069555555555556,,0.9563189319709564,-0.007019541832267,0.007019541832267,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.1021217107772827,-0.0239999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,14,0.2783480286598205,0.0051920413970947,0.0185103569854561,0.0057057307979303,0.9997807743303604,0.005747647364268,0.6740444444444444,-0.0101999999999999,,0.9563189319709564,-0.0100400349432643,0.0100400349432643,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0805203914642334,-0.0259999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,15,0.2783480286598205,0.0111000537872314,0.0185103569854561,0.0032274160519575,0.9997807743303604,0.0091547796465828,0.6740444444444444,0.0462222222222221,,0.9563189319709564,-0.0048446461673428,0.0048446461673428,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.080145239830017,-0.0232,1.5074865818023682,0.453
cifar,noniid,20,42,10,16,0.2783480286598205,0.0043880343437194,0.0185103569854561,0.0046328059650479,0.9997807743303604,0.0047892377059719,0.6740444444444444,0.102411111111111,,0.9563189319709564,-0.008911488977208,0.008911488977208,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0822370052337646,-0.0322,1.5074865818023682,0.453
cifar,noniid,20,42,10,17,0.2783480286598205,0.0124100446701049,0.0185103569854561,0.00579501654247,0.9997807743303604,0.0050969968191197,0.6740444444444444,0.0250000000000001,,0.9563189319709564,-0.0062945903003015,0.0062945903003015,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0740463733673095,-0.0267999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,18,0.2783480286598205,0.0023180246353149,0.0185103569854561,0.0029874811684626,0.9997807743303604,0.000423695765361,0.6740444444444444,0.1437555555555556,,0.9563189319709564,-0.0155157355654834,0.0155157355654834,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0956536531448364,-0.0305999999999999,1.5074865818023682,0.453
cifar,noniid,20,42,10,19,0.2783480286598205,-0.0063739418983459,0.0185103569854561,0.0026307080092756,0.9997807743303604,0.004044432546299,0.6740444444444444,0.0488555555555554,,0.9563189319709564,-0.0027347176587246,0.0027347176587246,0.453,0.6261078171653696,0.4576481751879491,0.4402424503916917,1.5074865818023682,-0.0550282001495361,-0.0147999999999999,1.5074865818023682,0.453
cifar,noniid,4,42,1,0,0.9125840067863464,0.0354899764060974,0.9920477137176938,-1.577834579824522e-05,1.0,0.0,0.7939333333333334,0.0026666666666665,,0.9973193784720517,0.0012794859558198,0.0012794859558198,0.1006,0.0301087394281111,0.1001984126984127,0.0187543025827712,2.9668760299682617,-0.093205451965332,-0.0002,2.9668760299682617,0.1006
cifar,noniid,4,42,1,1,0.9125840067863464,-0.0226579904556274,0.9920477137176938,0.0020078730802436,1.0,0.0,0.7939333333333334,-0.0379777777777776,,0.9973193784720517,0.001278213709081,0.001278213709081,0.1006,0.0301087394281111,0.1001984126984127,0.0187543025827712,2.9668760299682617,0.6806809902191162,0.0001999999999999,2.9668760299682617,0.1006
cifar,noniid,4,42,1,2,0.9125840067863464,0.5361199975013733,0.9920477137176938,0.6235682464590924,1.0,0.0,0.7939333333333334,0.0537555555555555,,0.9973193784720517,0.0118823311039462,0.0118823311039462,0.1006,0.0301087394281111,0.1001984126984127,0.0187543025827712,2.9668760299682617,-0.0073578357696533,-0.0796,2.9668760299682617,0.1006
cifar,noniid,4,42,1,3,0.9125840067863464,0.0235999822616577,0.9920477137176938,0.134643691779851,1.0,0.0,0.7939333333333334,0.0726222222222223,,0.9973193784720517,0.0016672886259995,0.0016672886259995,0.1006,0.0301087394281111,0.1001984126984127,0.0187543025827712,2.9668760299682617,0.2418019771575927,-0.0088,2.9668760299682617,0.1006
cifar,noniid,4,42,2,0,0.3077419996261596,-0.083079993724823,0.1138023836985774,-0.0428445257002371,0.9956407818767824,0.0197984669661345,0.6318444444444444,0.0319555555555555,,0.925984194143991,-0.0062087661473317,0.0062087661473317,0.4982,0.5836865422856488,0.5011553263780355,0.5006884482671276,1.458500623703003,0.0864776372909545,0.0461999999999999,1.458500623703003,0.4982
cifar,noniid,4,42,2,1,0.3077419996261596,0.0522680282592773,0.1138023836985774,-0.0029071278695459,0.9956407818767824,0.0065999574196294,0.6318444444444444,-0.0883333333333333,,0.925984194143991,-0.0207098692828457,0.0207098692828457,0.4982,0.5836865422856488,0.5011553263780355,0.5006884482671276,1.458500623703003,0.2589970827102661,0.1087999999999999,1.458500623703003,0.4982
cifar,noniid,4,42,2,2,0.3077419996261596,-0.0275760293006896,0.1138023836985774,-0.0596851607854082,0.9956407818767824,-0.001056077504706,0.6318444444444444,-0.1346444444444445,,0.925984194143991,-0.0377757010006596,0.0377757010006596,0.4982,0.5836865422856488,0.5011553263780355,0.5006884482671276,1.458500623703003,0.1278589963912964,0.0485999999999999,1.458500623703003,0.4982
cifar,noniid,4,42,2,3,0.3077419996261596,-0.0308859944343566,0.1138023836985774,-0.028023518636879,0.9956407818767824,-0.0019133060847068,0.6318444444444444,-0.0418444444444445,,0.925984194143991,-0.0203894439136874,0.0203894439136874,0.4982,0.5836865422856488,0.5011553263780355,0.5006884482671276,1.458500623703003,0.0365896224975585,0.0259999999999999,1.458500623703003,0.4982
cifar,noniid,4,42,3,0,0.4596679806709289,-0.1392779946327209,0.099827882960413,-0.096707038533902,0.9789290404450282,0.008621471046402,0.5752222222222223,-0.0674555555555553,,0.9425903280081924,0.0173811620541597,0.0173811620541597,0.5256,0.6306485607363961,0.5286072234564129,0.5353020157604095,1.3429827690124512,0.2320358753204345,0.0799999999999999,1.3429827690124512,0.5256
cifar,noniid,4,42,3,1,0.4596679806709289,0.1096220016479492,0.099827882960413,0.0275129492847605,0.9789290404450282,-0.0101174051831411,0.5752222222222223,-0.0158,,0.9425903280081924,-0.00119932478042,0.00119932478042,0.5256,0.6306485607363961,0.5286072234564129,0.5353020157604095,1.3429827690124512,0.0942964553833007,0.0343999999999999,1.3429827690124512,0.5256
cifar,noniid,4,42,3,2,0.4596679806709289,0.0772039890289306,0.099827882960413,0.0112539237044343,0.9789290404450282,-0.0114967000212901,0.5752222222222223,-0.0608666666666666,,0.9425903280081924,-0.0113798590462612,0.0113798590462612,0.5256,0.6306485607363961,0.5286072234564129,0.5353020157604095,1.3429827690124512,0.1179358959197998,0.0415999999999999,1.3429827690124512,0.5256
cifar,noniid,4,42,3,3,0.4596679806709289,0.0591179728507995,0.099827882960413,0.0277907024801652,0.9789290404450282,-0.0070222478922364,0.5752222222222223,-0.1167333333333333,,0.9425903280081924,-0.0012481926151314,0.0012481926151314,0.5256,0.6306485607363961,0.5286072234564129,0.5353020157604095,1.3429827690124512,-0.0872608423233032,-0.0286,1.3429827690124512,0.5256
cifar,noniid,4,42,4,0,0.4051560163497925,-0.1724439859390258,0.0621468926553672,-0.0904900241803325,0.974138397446302,0.0062795506716948,0.7162888888888892,0.0277111111111114,,0.920210953784998,0.0053684175999313,0.0053684175999313,0.563,0.6517489729876779,0.5662036086718694,0.5757977173742456,1.255536675453186,0.3041760921478271,0.1075999999999999,1.255536675453186,0.563
cifar,noniid,4,42,4,1,0.4051560163497925,0.1204680204391479,0.0621468926553672,0.0123543615350352,0.974138397446302,-0.0063933793847767,0.7162888888888892,0.0046111111111113,,0.920210953784998,-0.0051409323234576,0.0051409323234576,0.563,0.6517489729876779,0.5662036086718694,0.5757977173742456,1.255536675453186,0.0820049047470092,0.0321999999999998,1.255536675453186,0.563
cifar,noniid,4,42,4,2,0.4051560163497925,0.0540019869804382,0.0621468926553672,0.0115186591003044,0.974138397446302,-0.0013828080700341,0.7162888888888892,-0.0166888888888885,,0.920210953784998,-0.022323545866806,0.022323545866806,0.563,0.6517489729876779,0.5662036086718694,0.5757977173742456,1.255536675453186,-0.0021233558654785,0.0039999999999998,1.255536675453186,0.563
cifar,noniid,4,42,4,3,0.4051560163497925,0.0273939967155456,0.0621468926553672,0.0103056341641266,0.974138397446302,-0.006171343129629,0.7162888888888892,0.0624888888888892,,0.920210953784998,-0.0047480655108044,0.0047480655108044,0.563,0.6517489729876779,0.5662036086718694,0.5757977173742456,1.255536675453186,-0.0650187730789184,-0.013,1.255536675453186,0.563
cifar,noniid,4,42,5,0,0.3631539940834045,-0.0959160327911377,0.0414345403899721,-0.0370130236067248,0.9665814356611304,-0.0018128276527886,0.6108666666666669,-0.0686666666666662,,0.9322651968381324,0.0265624224341287,0.0265624224341287,0.6062,0.6521020915862981,0.6086412865841573,0.6116308980008922,1.1396936178207395,0.1645290851593017,0.0575999999999999,1.1396936178207395,0.6062
cifar,noniid,4,42,5,1,0.3631539940834045,0.0430319905281066,0.0414345403899721,0.0022040613254681,0.9665814356611304,-0.0141653509613256,0.6108666666666669,0.0516222222222224,,0.9322651968381324,0.0168708649277966,0.0168708649277966,0.6062,0.6521020915862981,0.6086412865841573,0.6116308980008922,1.1396936178207395,0.1453794240951538,0.0597999999999999,1.1396936178207395,0.6062
cifar,noniid,4,42,5,2,0.3631539940834045,0.0157200098037719,0.0414345403899721,-0.0104588677446702,0.9665814356611304,-0.0113898977719786,0.6108666666666669,-0.0279111111111109,,0.9322651968381324,-0.0050840400543642,0.0050840400543642,0.6062,0.6521020915862981,0.6086412865841573,0.6116308980008922,1.1396936178207395,0.1122543811798095,0.0372,1.1396936178207395,0.6062
cifar,noniid,4,42,5,3,0.3631539940834045,-0.005537986755371,0.0414345403899721,0.0037762042037345,0.9665814356611304,-0.0095763674728128,0.6108666666666669,-0.0768111111111109,,0.9322651968381324,-0.0028783288198281,0.0028783288198281,0.6062,0.6521020915862981,0.6086412865841573,0.6116308980008922,1.1396936178207395,-0.0342628955841064,-0.0026,1.1396936178207395,0.6062
cifar,noniid,4,42,6,0,0.3210800290107727,-0.0614319443702697,0.0366372260385999,-0.0180965017720509,0.9692430601373956,0.0093669788524519,0.643288888888889,-0.0652444444444442,,0.9281459430920076,0.0178958338740622,0.0178958338740622,0.5958,0.6621816741837594,0.5986421249061641,0.6021258209983353,1.1695407629013062,0.2512029409408569,0.0747999999999999,1.1695407629013062,0.5958
cifar,noniid,4,42,6,1,0.3210800290107727,0.0319700241088867,0.0366372260385999,0.0035514731689172,0.9692430601373956,-0.0193789870790357,0.643288888888889,0.0020444444444445,,0.9281459430920076,0.0008328055056509,0.0008328055056509,0.5958,0.6621816741837594,0.5986421249061641,0.6021258209983353,1.1695407629013062,0.1050449609756469,0.0383999999999999,1.1695407629013062,0.5958
cifar,noniid,4,42,6,2,0.3210800290107727,-0.0326379537582397,0.0366372260385999,-0.0042611983663615,0.9692430601373956,-0.0054293485554645,0.643288888888889,-0.0093999999999998,,0.9281459430920076,-0.0292432144924131,0.0292432144924131,0.5958,0.6621816741837594,0.5986421249061641,0.6021258209983353,1.1695407629013062,0.0017626285552978,0.0066,1.1695407629013062,0.5958
cifar,noniid,4,42,6,3,0.3210800290107727,-0.0314119458198547,0.0366372260385999,-0.0093593668063745,0.9692430601373956,-0.0174565465914272,0.643288888888889,0.0386222222222223,,0.9281459430920076,0.0022067871785282,0.0022067871785282,0.5958,0.6621816741837594,0.5986421249061641,0.6021258209983353,1.1695407629013062,-0.0052188634872436,0.0056,1.1695407629013062,0.5958
cifar,noniid,4,42,7,0,0.3248460292816162,0.0186400413513183,0.0315286624203821,-0.0043687734770537,0.9634954127731274,0.0014875023802146,0.5613333333333332,-0.0944000000000002,,0.9391536004599808,0.0186239253511745,0.0186239253511745,0.6244,0.6581133040700403,0.6269806766181315,0.6234766752779104,1.0945861339569092,0.1502482891082763,0.0461999999999999,1.0945861339569092,0.6244
cifar,noniid,4,42,7,1,0.3248460292816162,-0.0061379671096801,0.0315286624203821,0.001215647593364,0.9634954127731274,-0.0106486058441909,0.5613333333333332,-0.0050888888888889,,0.9391536004599808,0.0017320178646782,0.0017320178646782,0.6244,0.6581133040700403,0.6269806766181315,0.6234766752779104,1.0945861339569092,0.0444527864456176,0.0113999999999999,1.0945861339569092,0.6244
cifar,noniid,4,42,7,2,0.3248460292816162,-0.0378639698028564,0.0315286624203821,-0.0047321492895313,0.9634954127731274,-0.0193740685543963,0.5613333333333332,-0.0491777777777779,,0.9391536004599808,-0.0077646094295069,0.0077646094295069,0.6244,0.6581133040700403,0.6269806766181315,0.6234766752779104,1.0945861339569092,0.1673651933670044,0.0474,1.0945861339569092,0.6244
cifar,noniid,4,42,7,3,0.3248460292816162,-0.0802559852600097,0.0315286624203821,-0.0067791323830821,0.9634954127731274,-0.0218213858856611,0.5613333333333332,-0.0009777777777777,,0.9391536004599808,0.0072992785088229,0.0072992785088229,0.6244,0.6581133040700403,0.6269806766181315,0.6234766752779104,1.0945861339569092,-0.0006990432739257,0.0055999999999999,1.0945861339569092,0.6244
cifar,noniid,4,42,8,0,0.3307340145111084,0.0281960368156433,0.0226986128625472,-0.0074438184060847,0.9878744314712502,-0.0051131576857919,0.5679666666666667,-0.0312333333333334,,0.9584308392743864,0.0041722159653335,0.0041722159653335,0.6444,0.6760670928910917,0.6464644786617162,0.6374270730839947,1.0249898433685305,0.0715965032577514,0.021,1.0249898433685305,0.6444
cifar,noniid,4,42,8,1,0.3307340145111084,0.0098159909248352,0.0226986128625472,-0.0058633266924178,0.9878744314712502,-0.0111524032965357,0.5679666666666667,-0.099322222222222,,0.9584308392743864,0.0165255666273348,0.0165255666273348,0.6444,0.6760670928910917,0.6464644786617162,0.6374270730839947,1.0249898433685305,0.0886731147766113,0.0275999999999999,1.0249898433685305,0.6444
cifar,noniid,4,42,8,2,0.3307340145111084,-0.0736179947853088,0.0226986128625472,-0.01865217969431,0.9878744314712502,0.0026630297690191,0.5679666666666667,-0.1157888888888889,,0.9584308392743864,-0.0099193038392648,0.0099193038392648,0.6444,0.6760670928910917,0.6464644786617162,0.6374270730839947,1.0249898433685305,0.2626384496688843,0.0694,1.0249898433685305,0.6444
cifar,noniid,4,42,8,3,0.3307340145111084,-0.0682600140571594,0.0226986128625472,-0.0094312314567637,0.9878744314712502,-0.0081942620491557,0.5679666666666667,-0.0252777777777779,,0.9584308392743864,0.0144188755685145,0.0144188755685145,0.6444,0.6760670928910917,0.6464644786617162,0.6374270730839947,1.0249898433685305,0.0199834108352661,0.0091999999999999,1.0249898433685305,0.6444
cifar,noniid,4,42,9,0,0.3216720223426819,0.0133200287818908,0.020974507905776,-0.0045183540928643,0.9732881953300716,-0.0089439857334679,0.5999222222222222,-0.0996777777777777,,0.9539636781801544,0.0157006450182175,0.0157006450182175,0.641,0.6640618178298539,0.6432788188010591,0.638881005717544,1.0421916246414185,0.2060853242874145,0.0612,1.0421916246414185,0.641
cifar,noniid,4,42,9,1,0.3216720223426819,-0.003525972366333,0.020974507905776,0.0016655648163451,0.9732881953300716,-0.0236117288543843,0.5999222222222222,-0.0498999999999998,,0.9539636781801544,0.0055727998551917,0.0055727998551917,0.641,0.6640618178298539,0.6432788188010591,0.638881005717544,1.0421916246414185,0.1619011163711547,0.0395999999999999,1.0421916246414185,0.641
cifar,noniid,4,42,9,2,0.3216720223426819,-0.0464739799499511,0.020974507905776,-0.0088608830407259,0.9732881953300716,-0.0085160740898446,0.5999222222222222,-0.1825666666666665,,0.9539636781801544,-0.0021764429822251,0.0021764429822251,0.641,0.6640618178298539,0.6432788188010591,0.638881005717544,1.0421916246414185,0.2442309856414795,0.0614,1.0421916246414185,0.641
cifar,noniid,4,42,9,3,0.3216720223426819,-0.0725339651107788,0.020974507905776,-0.0093905552126135,0.9732881953300716,-0.0015936019831491,0.5999222222222222,-0.1234999999999999,,0.9539636781801544,0.0109218021950054,0.0109218021950054,0.641,0.6640618178298539,0.6432788188010591,0.638881005717544,1.0421916246414185,0.0018556118011474,0.0108,1.0421916246414185,0.641
cifar,noniid,4,42,10,0,0.3228039741516113,-0.0005660057067871,0.020794537554314,-0.0078149102168103,0.9854250062008544,-0.0009605175974272,0.5466222222222221,-0.1262888888888891,,0.9530688815351326,0.0159986411773286,0.0159986411773286,0.6244,0.6586025097548667,0.6273726801876189,0.6196362514811634,1.056259036064148,0.208824872970581,0.0633999999999999,1.056259036064148,0.6244
cifar,noniid,4,42,10,1,0.3228039741516113,0.0138099789619445,0.020794537554314,0.0008138736806434,0.9854250062008544,0.00212691058333,0.5466222222222221,-0.1203555555555557,,0.9530688815351326,0.0055003166820537,0.0055003166820537,0.6244,0.6586025097548667,0.6273726801876189,0.6196362514811634,1.056259036064148,0.0263590812683105,-0.0038,1.056259036064148,0.6244
cifar,noniid,4,42,10,2,0.3228039741516113,-0.0632179975509643,0.020794537554314,-0.0064991158491716,0.9854250062008544,0.0194829787428391,0.5466222222222221,-0.1332777777777778,,0.9530688815351326,0.0060775997545067,0.0060775997545067,0.6244,0.6586025097548667,0.6273726801876189,0.6196362514811634,1.056259036064148,0.1569448709487915,0.0379999999999999,1.056259036064148,0.6244
cifar,noniid,4,42,10,3,0.3228039741516113,-0.056302011013031,0.020794537554314,-0.0008306262726846,0.9854250062008544,0.0035188530562657,0.5466222222222221,-0.0573666666666667,,0.9530688815351326,0.0049420118064719,0.0049420118064719,0.6244,0.6586025097548667,0.6273726801876189,0.6196362514811634,1.056259036064148,0.0235892534255981,0.0005999999999999,1.056259036064148,0.6244
cifar,noniid,20,107,1,0,0.9344180226325988,0.0281479954719543,0.550185873605948,0.0843671136695409,1.0,0.0,0.9127888888888888,0.0772999999999999,,0.9963293745696138,0.0055303431159983,0.0055303431159983,0.1076,0.1169746936905988,0.10465376435823,0.0277054596130777,2.4495508670806885,-0.0360205173492431,-0.0181999999999999,2.4495508670806885,0.1076
cifar,noniid,20,107,1,1,0.9344180226325988,-0.013289988040924,0.550185873605948,-0.2750393516192773,1.0,0.0,0.9127888888888888,-0.0396555555555557,,0.9963293745696138,0.0018666480723628,0.0018666480723628,0.1076,0.1169746936905988,0.10465376435823,0.0277054596130777,2.4495508670806885,-0.0194275379180908,-0.0034,2.4495508670806885,0.1076
cifar,noniid,20,107,1,2,0.9344180226325988,0.0066620111465454,0.550185873605948,-0.1890261338987424,1.0,0.0,0.9127888888888888,-0.0466999999999999,,0.9963293745696138,0.0025507068810494,0.0025507068810494,0.1076,0.1169746936905988,0.10465376435823,0.0277054596130777,2.4495508670806885,-0.0181441307067871,0.001,2.4495508670806885,0.1076
cifar,noniid,20,107,1,3,0.9344180226325988,-0.0090839862823486,0.550185873605948,-0.2115532568288346,1.0,0.0,0.9127888888888888,-0.0124666666666668,,0.9963293745696138,0.0044890317112293,0.0044890317112293,0.1076,0.1169746936905988,0.10465376435823,0.0277054596130777,2.4495508670806885,-0.0358302593231201,-0.0074,2.4495508670806885,0.1076
cifar,noniid,20,107,1,4,0.9344180226325988,0.0232999920845031,0.550185873605948,-0.074814126394052,1.0,0.0,0.9127888888888888,-0.0226111111111111,,0.9963293745696138,0.0036075387060779,0.0036075387060779,0.1076,0.1169746936905988,0.10465376435823,0.0277054596130777,2.4495508670806885,-0.0312302112579345,-0.0027999999999999,2.4495508670806885,0.1076
cifar,noniid,20,107,1,5,0.9344180226325988,-0.0116399526596069,0.550185873605948,0.3560111163243945,1.0,0.0,0.9127888888888888,0.1110999999999999,,0.9963293745696138,0.017350482655414,0.017350482655414,0.1076,0.1169746936905988,0.10465376435823,0.0277054596130777,2.4495508670806885,-0.0304298400878906,0.0046,2.4495508670806885,0.1076
cifar,noniid,20,107,1,6,0.9344180226325988,-0.0477799773216247,0.550185873605948,0.0584846287926699,1.0,0.0,0.9127888888888888,-0.0143222222222223,,0.9963293745696138,0.0007032705445645,0.0007032705445645,0.1076,0.1169746936905988,0.10465376435823,0.0277054596130777,2.4495508670806885,-0.0244488716125488,0.0112,2.4495508670806885,0.1076
cifar,noniid,20,107,1,7,0.9344180226325988,0.0723040103912353,0.550185873605948,0.498053172184147,1.0,0.0,0.9127888888888888,0.0273777777777779,,0.9963293745696138,0.0500666325348143,0.0500666325348143,0.1076,0.1169746936905988,0.10465376435823,0.0277054596130777,2.4495508670806885,-0.0391829013824462,-0.0189999999999999,2.4495508670806885,0.1076
cifar,noniid,20,107,1,8,0.9344180226325988,-0.0429019927978515,0.550185873605948,-0.0112895362301176,1.0,0.0,0.9127888888888888,-0.0135777777777776,,0.9963293745696138,0.0015041281514157,0.0015041281514157,0.1076,0.1169746936905988,0.10465376435823,0.0277054596130777,2.4495508670806885,-0.0286180973052978,0.0099999999999999,2.4495508670806885,0.1076
cifar,noniid,20,107,1,9,0.9344180226325988,0.086184024810791,0.550185873605948,0.4422812311969141,1.0,0.0,0.9127888888888888,0.0265888888888889,,0.9963293745696138,0.0594285775850449,0.0594285775850449,0.1076,0.1169746936905988,0.10465376435823,0.0277054596130777,2.4495508670806885,-0.0426456928253173,-0.0517999999999999,2.4495508670806885,0.1076
